order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
19d02f2a09db4e03957475c22bc2cb82,1,83fa3fbdeb6a480dbfb8b8f7923e623a,3d9616eaca8640b78e19710cf6b32e24,,527.36,38.24
19cc8962e2044d75b3925b31926b92f5,1,ab43a50504e2499fa91c87ee5922476c,a2226d3f22d440699e40287b31675c84,,54.79,21.4
f097ccc4103e47f28f60127f38ade617,1,9e13d0a8864e47fb83fe98725c113ba7,a4e53f647e184e5c9e8b8986dbc559a2,,511.93,59.75
d5acbef6b48c4ad086904ba7058fc90b,1,7e65a9b910774e788f0d9504ca81c67d,6bad6be811694e1595fb6a66bb34db7b,,902.85,5.54
0cb78d8622bb4e48aca4fa5660bd0a69,1,315b65157d094338a4b90f108d469787,35ec186aca2e46dab09c58c2720ab846,,891.04,48.57
4cd129c1d6114c75b591a101041bac73,1,4af5f807b1bb4251b991faaf05801040,7cd4c70b44dc420781a8ae151f4afcdf,,513.07,39.15
c0c16a02b2ce447fb0e9c708b9f16dca,1,3b94220457df496f88c999346b974f40,c9295dbe29754bcbaf5d14de76a399b6,,138.46,20.64
c0c16a02b2ce447fb0e9c708b9f16dca,2,53da9fc6c49544689a86269990d7adc8,793dc3796f5745bdb4a1f941312e820d,,808.26,15.15
21ffc8a17e0b44ae8b620c75dbae0397,1,5d6b813ac9334e12b1d3b240524aa9dd,6955b08f9bda4f9b83d43833dad39a9b,,437.81,30.7
ae7bbfcf539f489f9e7b296d1ed92d57,1,36be31b110314ee0a3a8a8c04d13a605,44d856d31010404bb90820f776d27146,,43.54,56.66
613df124654b4a4fb915ce2f16844a1a,1,9d1958ce7b614d47828171499c72c82e,b362b6724e9f49a1b1b81b58758fb429,,766.36,28.87
2fa2305fafaf43c886a53e6dc4473728,1,64579eefac7c4e2a8d29d073b6167c5a,b41465836eef4f2bbb10ad7e48f581ab,,568.23,42.93
fa4a6a38155b4e7b8f4555ad24102077,1,5ac2199f5d07448191b6dbb71bfa6a42,d11148be40db431b91459138e191c4d9,,456.81,12.35
e5a76253f13b4fae9f5fc5e9d2009e0e,1,77cefb87df1349618a48c0ff4492e524,b6a33c2eae9f4c9c8db5de1940a41e56,,209.31,45.94
53b87dea1fae4e46ae34783fa2b2328c,1,1f8c53835b34456f8d370daa950ab6a0,4301d42ad54a44749fbd5c4ad427be26,,16.59,17.61
494a64cab4574c6aab6b0d55cb61f173,1,b5d36022f76b4b56837e51a05aab1f56,5f7f7484fbb640a0a663eb7510eaa5c7,,529.31,45.61
494a64cab4574c6aab6b0d55cb61f173,2,88169701ebc24727b1c4857e8d003dbd,655b4919b44a45638934db5701bbe89c,,571.91,41.0
bb150be56c6c4e0395e3adcc5008152f,1,5d869a27ec3c45bd8d7ba5313d5f572c,f35f8b8a3a8d4aa49db6cc3fd8adb8a0,,418.19,36.93
4561a76bb33a46158fbc3b90508dfdfc,1,ea024166bf3548399e4092dab22fa330,9f764fabb6a44f64a14bc801c4a3d3e9,,565.16,58.56
4561a76bb33a46158fbc3b90508dfdfc,2,85a1c0a5741145c886382486eda39468,88e9137b443542c6aeb38f8c2163af51,,811.69,16.19
4a1acd1eae534dd39d3fac26e9150c12,1,03b6e42ae6604eb181d5233f8c0f7a9c,5b4c2f88329b4ff180372da7c8ea1df5,,480.21,12.23
9a5f0ea11ebd4961a0f259f5c1f63694,1,4a338e4a53714047a14f065069055272,db5546d9436046f9853de39d07bdffae,,492.41,43.26
2ce0736946dc4efdbd4fd61a906f17bd,1,4a4ba20e78914814acf8243cf9497801,e53e233c922441b5b2911a5d88467158,,84.34,23.99
865ab6e444794fbabec975102c6edd77,1,3c7dea1c361b40daa95a2cb9ed08f86d,9eca51f1de084f2093b871fc2c890d24,,193.45,42.86
f73919e5479b4e0889b1b197a01f7bc0,1,adf9fb1a3f3b43b49190b9edbd5eab7c,a22a79db60e542b4930ad4ff541cb79e,,933.1,9.86
07f7aca9e75640a5948a816190380688,1,0d72684d2bf44cc0b6be387d16d1f850,715317879a7646a3928e88b7a2f2770b,,413.91,40.84
1540140078ae4378a276abc7010edd08,1,9fa12b7509bc4a37a444a1c2449b221c,56e74fa72eb548d8aa340217688d09a2,,81.84,44.93
9437044912674642851c7e1003a26624,1,d8293e3a314044d594035a384d1239b3,fc23b047871a4d20b03f4267729cbddd,,409.53,13.5
9437044912674642851c7e1003a26624,2,a6a3ba6eb1584bf591301d2c16d23382,5eac08ae1c6941328e39446c8e5c9863,,316.57,59.68
c9480202d8c44258a85b7c10bc9f2813,1,b4dc8b18f1a94f849786b685ffb037bb,8161b8ad7de240deb245a69c39bba8de,,914.12,42.71
cc0f2e79b7764580bad2378630989bd9,1,8b9289deb68243c2bdd7acdea80eaa4f,ae43d6278a2240b2b240f65954ed11a5,,13.66,43.22
ada821d0099f4bee8e3ab42721fe7a4a,1,87d22d30e7074d54bdc01df3312a7840,8ce9aa07f8bd4db2b8d60b2b4164f444,,423.17,34.54
db063926e2fb458ca173e35f2a848883,1,fd8be33b20f24ff79c11258f6a5d3d24,83713a3f5ab44875b9ae274ebbe8df93,,672.41,29.43
da09811182f343b5bd3327b1c9c682b0,1,08feaed84d844f0aa32d283bf330e509,5e39615cb15e4a109855f383797a85e6,,651.54,23.09
301ca7fcbb71435ab46dce10b2398a95,1,43a8a102ab0f419a994135ff49c42a93,1a85cf5bd6a145a8bed0e3ada56a9d92,,942.25,59.75
e9c3e56665d943d3926673259a91778f,1,6b0fdc998dd646b2a96163be81fe9bfe,ca2c19d65dac46809c4b3e42e67abc8b,,163.61,57.8
e9c3e56665d943d3926673259a91778f,2,2b34a67d6b934197812f725023a915f4,f9357c1edc9347fa96c20496bd06d39c,,789.18,40.54
503552f0556f47e298fe7855b724f53b,1,b694a9da798642d09c89634a0f8df657,2d450f3a24f94e05a371942e6b6f3924,,431.34,24.16
f8878dafc8724deeba6eb930c9844657,1,51e0615611eb4c538d482ec265e508cd,ab025c08934346deb132882f78fad219,,829.16,28.2
b7d2d5738b2a48c9adc748fe120a0349,1,ac3b44903d3d489a976391ea57c3b60a,ed28e2f6bcc246fe97269bc7dc284075,,250.44,58.16
5e0c250d50344569bd7e952c421c5f20,1,c86e882d67a542ab8269c9115a387900,5306d5e702d54afdba52f0f4a4a5e1e0,,175.62,21.53
24089ddefa994f8190362691099e57c4,1,3ca28e360c8b41b78e8f3fab1c829ede,8b21a3903d484bff9b6ca597f2774c05,,861.11,9.7
3c8f6e6215794572b2a2f60f7af78ce3,1,3e4ccb2d4e2141e0a9e7cb63f941b592,5029c80b3448413395c385f2a76d5ec1,,675.21,48.34
14e01e58409a4358bf49a88c44af8e88,1,0d98a029b1c24d61a1a947b107a37920,7f9f609974c84411a57284d3b7f7df99,,993.36,49.97
14e01e58409a4358bf49a88c44af8e88,2,9df98eac15e4496299cf3fc0363994f0,6d8acd19efdc4d2cb5560aa6a30cd51b,,503.21,6.61
8e9b842fdf5b489faf74a531e12a4e9c,1,0d3f7520cf2c40dfa1404ff0d3056344,e3e35ae343124923b69d4f5ba329f280,,391.76,7.06
0d649d446fc24b0485a86cc283315297,1,08f00ec59ce045f988abd0c79d2cd9aa,61c057a3e12f4d06a836767605ef2665,,983.69,51.68
ff7694eaf2ee4768946a886d6fe6e8b9,1,b4e8eb0b1c294654b826bc7e6af406d7,da3433d8a8da4fbaa0526fccea4aaf27,,262.67,29.06
3d55badefac04256904281b0e63b1555,1,315bb841acdc4f8eb086c22ebc40cbc0,6ad17f5811904c56bf7926033c17ce1b,,865.23,7.04
3d55badefac04256904281b0e63b1555,2,da34073f59c941cf9755916478d943ca,e53ce35a6b434a76b36c2d385e9b7805,,209.43,28.09
3d55badefac04256904281b0e63b1555,3,4fb8daad9fe644c9831ad172380aaf5e,ff3fb80963eb48298770418f01861f82,,552.91,21.92
226b8088e2eb4eedbe945c2531cee2ba,1,02979e4557d84bfc9c8b86b5c917843a,b8cf94bf808b44e69b2cc6efcfe69656,,221.83,29.68
9bd0f85846844dd0b4ab1cfa74351108,1,85a1c0a5741145c886382486eda39468,2fb42ed4d4124cfeab28d11fb814cede,,431.37,8.86
23167deee8184606ae6884313242999b,1,dac72a6cd94c45a1a2982a1e97e913fe,343a32be4f6a4e5b862b680e2e5ba042,,803.02,48.88
23167deee8184606ae6884313242999b,2,978965f85f24482aa0739ac0acce7deb,a66324cd77704b22a15e1279698c8567,,969.07,6.39
23167deee8184606ae6884313242999b,3,29f3b61a5f2d4c4f80468b6ba88e3d8e,a66b6680ca904a93bbc64d618e88c5fd,,974.39,15.35
476aa4a0a1cf43d18434a97631b46d6e,1,202fa3bd7bef4ac8b72edbd465b69df0,c6be5439515748929f5bf740d06fe9f8,,338.41,8.64
476aa4a0a1cf43d18434a97631b46d6e,2,b41fb0d6c3e14acdafc8f11e4667e04f,1c756e427dcd4e60ab80f49b17582c81,,413.46,36.3
c546f11145a7448386b2f495edd26546,1,8ed053c2783d47bd8e7bef957daa58b4,74d85bad861f4f98a1d99fdddc388868,,366.04,31.1
96a8a24e6b42432aa541dc80ccc0d2ca,1,b4dc8b18f1a94f849786b685ffb037bb,8151d9b17f95409890d88faa0fcdd89f,,597.63,18.81
cd9e0d73164c43f2a333ad87efb048b5,1,315bb841acdc4f8eb086c22ebc40cbc0,fbcbe9a4758d44cf9ef01d1009ff5abd,,420.96,56.23
9ea4c1828c2246248b70df6fd5aa9427,1,d681b1e7642347bba24db6f4e6e4f2ed,cc56046aa8454b28b8d664b76b943cf6,,480.77,50.89
b0c47837300f41ef974dc28f5d26e938,1,9d47f5083f364dc2a0ea72c0a450731f,be1bc1df522c4cf59b39f71d4f28b5a4,,94.67,52.33
aaa08762e43b42138daa1c8d54cf4553,1,02a746555133423d9b8ba3a770752678,fe7c5f992ec3416981d11c771ebcb8e5,,349.13,29.91
9e4dfb43732240c0b38a1bd5c6ccefe9,1,3e4ccb2d4e2141e0a9e7cb63f941b592,c1f4fc7af76842b9b0afa52e48228ec2,,529.23,35.96
9e4dfb43732240c0b38a1bd5c6ccefe9,2,af95ee2355764eb3813822e8e13d0127,2b8a31bc7fd947b9acb4176d2a23de2b,,613.19,58.05
1638f4b3994249fb828be101b4faa7ae,1,b4dc8b18f1a94f849786b685ffb037bb,5ef3dd8b66cb4892badc3eabec5019fd,,82.87,58.51
14f6a29760e1475b9cf3b5c3d1fbead1,1,1d684165510f4969ad1c21c3d7e63076,a0e4aaef4ece4e3abff065eb31190c86,,912.77,15.55
14f6a29760e1475b9cf3b5c3d1fbead1,2,2342ae0311b04913b1ff224e822929d1,02a38db516be4e049717befef15205bb,,318.83,53.19
14f6a29760e1475b9cf3b5c3d1fbead1,3,48f1dc62883c4b25ad51740ccaf27f24,39ebc2980ce94b4dbedf153bfbe901c0,,174.43,46.72
2dabaa4bf26b470b97c6115329c1323f,1,36be31b110314ee0a3a8a8c04d13a605,d7965430c13f4b8ca49e0b0ff12dbebe,,47.06,12.18
2dabaa4bf26b470b97c6115329c1323f,2,cc1ebe49ceb248dca82d11788a46c6fb,57b46758a6124e938c258a809b8b1d48,,331.05,15.03
05ad93e58e6343dfbb61059e3267a307,1,9df98eac15e4496299cf3fc0363994f0,2c44c6736b1940b798ab48d78e9040ef,,501.47,8.42
05ad93e58e6343dfbb61059e3267a307,2,b9e34d775d41418bb7a18e0b5fb97fdf,c0df48f722b940ab87c96527e2592848,,986.13,49.66
7824a5e971f34496923dd6e05c4d7cb8,1,45015e59409148c284009eb0c23ac5e2,36210a5e622940a09c7670d125a517de,,791.49,37.32
c97691abba7b4827903cfb040b4ef889,1,8b9289deb68243c2bdd7acdea80eaa4f,74e7164e46de406aa3f6a4b196451abb,,913.91,46.75
10132d1602bc4594b230a4d1d5811231,1,3d2db7d620304830abe1ebec2308df63,3f70935c5ae541cba9f5adefc04256cc,,241.71,44.64
10132d1602bc4594b230a4d1d5811231,2,c5319c4505a34f29a9bbb1d523275878,55d3b7d918124607af5f5e9474816cad,,766.32,37.4
bad104844072493a86a5b3a177dbb8c2,1,b1a0158b479b4dba826e1a2e77d54005,da181776ec1142a6b1abb6877b847392,,794.27,59.61
2c38cba993f7465fa74d05a4dc23ca49,1,3e8f0db90a494762a70f72e2ef67cdf4,5506170a48624ad598e6d2e005aea15d,,310.88,32.0
2c38cba993f7465fa74d05a4dc23ca49,2,158746a0322c4ba4bffd94c963a9c698,be61d7f0ce7945eda57f463a367c0ca0,,628.78,29.04
1a01fd4278d746249be79c6f37d0fd85,1,c56b83d5e1174bd499cd68e52ea57604,3d96e61b895f4ffab10ab0b2b26f432e,,938.34,33.19
1a01fd4278d746249be79c6f37d0fd85,2,0f56eb7461e74f04b87b34358f2e013f,60e1b64cb0544113bdd15f319e9d5f5c,,325.54,52.22
b53bbe34d9854d9fb07ae5208d1323bb,1,b4dc8b18f1a94f849786b685ffb037bb,eb2a2c7cbf5e4f69b3352532a821b8c9,,778.83,10.59
4bf47cc80dbd46928ae49be71987a147,1,bf7b17e1d5a8443896512449bc82af49,b57d41e0d99b4a97ab312b8c6a22bdef,,918.66,5.17
4bf47cc80dbd46928ae49be71987a147,2,64da418e8861461faa3fca8455f8b104,66674d92011c42899d2cf68bc5f2c110,,849.38,46.05
5b6404afeb3d475ca43d675400228235,1,512ce49517104bfd913db52b286fbc9b,a8cd45cd9f4548fdb75f31a9bfbbad05,,214.46,9.4
f6eb9569ac1b4b128bc6b4707d94b9c0,1,3b176dd84146458d8473f776d2bddc19,2fc2a3ce828847fcbc309c61540a1203,,41.86,42.19
2c9eb23c00264080a4a86b774ecfbf86,1,ad8f3bcb107b45e0b98ee5fafbe3814e,edffcee085d44a25855c339f6846340b,,297.92,24.74
2c9eb23c00264080a4a86b774ecfbf86,2,eeec8200cf614353ba689397d916fdf7,88423f6504b34461ab6a4d17a1f775d0,,75.2,56.73
7293fc91339e4ef1b01487ac96c05d5a,1,65df725083dc4ebe803d5e7df6d3558f,ca12c24e0a4e4639aca3c8a9381080e6,,371.14,31.11
c80dc375cb414c93aceabdbe3fe2227c,1,a354fe66e437442d8d4c44876876e854,6228d7dc459b43ee8da6e1b864f2419d,,638.16,35.54
e52d7b93738846e989a58f12c6e597f2,1,8249cb5be88d4717bf22b429c2c13f30,004c2f89c20947599aa1cb3a5e311f7a,,907.42,32.25
e52d7b93738846e989a58f12c6e597f2,2,3b78510d741f4a928999a85f66d1dfa1,688d1efa6a834f2498928b70ef6c6735,,756.83,48.13
e52d7b93738846e989a58f12c6e597f2,3,788589eef1f64f1aa2e97ac7fb35f8b1,59232bbfb1984d3388da4f6af807ef21,,68.63,53.9
ed7c32e582034231bc1520eaaa0744cb,1,d6d0cbeb1d774135a981489c0698a85b,758bc45780084dba996167404bc2d917,,217.98,44.44
ed7c32e582034231bc1520eaaa0744cb,2,846482f6466542fcbf5ec5de211cb67a,48ffaf83aeee4ac8928f46d2bf1d1cea,,956.93,20.61
ed7c32e582034231bc1520eaaa0744cb,3,cf6fa556a0b948a49fbb64e05b0b7592,76f3cdf0ad634561b28fe8afa4b83986,,576.42,5.36
37a322d2d9c043deb7f9fd41760112d8,1,d22300a530494794b9a28641eb9a8b40,254f8a3ccc79493e857b17c62ec362a0,,928.73,50.54
1018a5ee5eb9402181a64360485d2370,1,3269efffb0b04d46b5ee24f37fa189a8,d628a15a843c4fb3857dcfac76b29f23,,805.94,52.38
07132c1715604d75a53d7c0079e4620b,1,ab43a50504e2499fa91c87ee5922476c,8c45b42b28a84b5eacbd03c6ea4d719e,,983.49,29.23
b46fa1a4a7304903bc94ae7bc46247f2,1,dac72a6cd94c45a1a2982a1e97e913fe,c49cfc227c194da490228492658eeea8,,695.88,21.13
828738001f1d4ff1ad0591be404891be,1,0f56eb7461e74f04b87b34358f2e013f,8e67dc69a5fb44d2ab65ba8836a8e00d,,604.72,43.63
8db66a1c5c6d41d4853cf8aa1d1c9da8,1,b994915b308e4cc28b45d9b25350aa7b,4d1dbf22bca74821a6ef8fcbe038fc82,,300.32,17.66
9d33e27f098a43c28fdb8c1a68586f4e,1,290f5b06759f4323b7cd02cc380c7b3c,1021e8c1227744ebb4e3d0f245825cd5,,818.61,52.67
c898f4b5f4054bcb9b16886fc3277eba,1,db9ed927e3b6448bbe11abbc3d6cf3bf,eafdd543e2604229bb5e4fe4e0ed6607,,463.49,51.58
c898f4b5f4054bcb9b16886fc3277eba,2,c1077bcd785041d8906013e8cc6712ec,b1891949e6794e8ab35d83b5172f2b2d,,270.13,48.19
c898f4b5f4054bcb9b16886fc3277eba,3,0f5c9b1e1ba94692aa6ab77ae1e65308,814bceb389fd478d8b68704c956b30b5,,560.93,19.76
9708a30635f943039f4f35729908fa57,1,8922494fc840442ebefe7a87b310dff4,26735710004c45e5a32673076e3c7f5d,,31.08,15.69
9708a30635f943039f4f35729908fa57,2,c978b13cea254689aedf524c29a62697,0ab94e18ba8643a1a7cec51e044fd1ad,,529.54,13.66
9708a30635f943039f4f35729908fa57,3,4fa78567bcca4de7aea6d0b782dbd143,528f2c20df11431bab75086396a9755e,,317.09,43.74
3c1709fb47d345e7a02b4eef50d19e85,1,ad8f3bcb107b45e0b98ee5fafbe3814e,1417abea90474306b8a318f8d716b8ec,,406.15,44.93
3c1709fb47d345e7a02b4eef50d19e85,2,6c1291f1bf974f1e8d3c8732ceda7acc,c1c2bd227e9241ff9c3950a7be97fb1d,,707.06,52.02
3c1709fb47d345e7a02b4eef50d19e85,3,01894d19857b4b6b985397375bcaaaf7,f7573079654e4c25a44d48d99755da3b,,814.63,11.34
05d113907acd432d84575ae0a9091a0c,1,0949c3c990f14484a895000de4233920,b3e647c3bbc04b8089132b77d6be54b4,,522.25,6.99
81fd05b499f0408cad25c56827a7e053,1,2b55c0c3984c4ec7aff255c52b07e033,7a5fd9a75f3f4907857f7b4463f79944,,29.35,28.05
811471427232429ca2ba2f2b4f18f5eb,1,69d0794ef36e410b998b4969954913a1,419d0998c4cc46129b75639f0499c9c8,,531.08,19.31
a21f2c000d4f436a85d0a13eb090b157,1,f827f3a30d8a4ca483c44ea0289a65d5,1974dc3eb5044aef8f9c75937cc56981,,745.6,11.65
3da833e5535745d8bc94b063ef5cedd8,1,a56a4cecdf2f4221a36e79f2b5716931,645414ff7bd84cde82915442b985a06a,,867.81,38.69
c451cc3701e84ac1bd7b572e329a6ea0,1,a6ca43f674a148599316e1c0b2c1f415,9e301eb5356f4f39983d5385dcdb0dd6,,658.31,54.16
c451cc3701e84ac1bd7b572e329a6ea0,2,c5319c4505a34f29a9bbb1d523275878,26a492dfbaee4205aa2b85c7f6e3ad25,,880.28,38.04
513a109a998349e5ab5a9786572e7858,1,b00ad79c43174bc9a2b75a9aa3b57d32,2f285c260e7b486e8a51a65f85b7eb4b,,223.19,56.67
4e3e1c955a5d44869b851b7600329328,1,b994915b308e4cc28b45d9b25350aa7b,ff7523af31c94d51b3ccb12669385b8f,,793.07,20.11
af0a43624675423eb1891749f6d36acf,1,515202e47774464a94017be7f85b3566,79119412147d42109c4bddfe7bef2dff,,336.96,29.17
af0a43624675423eb1891749f6d36acf,2,db4da47bfda94d9b861682c12b10e529,cf67f44217d64e4487e500d4deb9fbac,,600.5,55.58
3a07414d9aec45329561fbb74dc510e8,1,3eab174d988e404fbf15f93e0d7e4d80,9d67ca7e6c414e0f85203c8727cd9413,,406.96,47.99
5bf435ff917b440faed45b5349aefe94,1,4a4ba20e78914814acf8243cf9497801,71487f65e04a43b18b91a43b631162dc,,490.16,56.62
5bf435ff917b440faed45b5349aefe94,2,5b051d1711cb4bac93bd8f1fa70d9dc3,b13b4da72952427f8b9c1d764aa45b4f,,387.67,16.54
cfa9a6c9360344b8b54f64ebf331e43b,1,e91637857d714a0bac5b02c141b9b115,5b98dfe4b63943f590a53a0d4b4815ce,,864.78,58.64
9e1e526a4e324488b6e914d4d3d4fc02,1,ac51365fc63b439d8683be136a92a1c5,1412da6dad6d471798bc83aeac94419d,,650.78,25.37
429819df37af486eb40df8c56922a73e,1,cf6fa556a0b948a49fbb64e05b0b7592,7e2bee9910724b4eba6f91a633d4a294,,291.87,17.99
429819df37af486eb40df8c56922a73e,2,ace131bfc7dd4724bc1ddf82c4d1b709,e77e4432028947c1b32eb838fe98ed7b,,460.78,57.49
429819df37af486eb40df8c56922a73e,3,89dbf7c17e0949f09e5b1e08cecf8fb3,9965ee644ee94210bb5fba3369bb53c1,,610.04,49.25
b9418a70b6854eeaa54295c153447b13,1,c4ce4e6e3136492191a289e26ff0b163,e1e086b39a3545f79783ac637a751cb3,,209.61,12.07
bc6621e279b748db9b79193854c0ace2,1,113b3456e4a944c181d2c1ccdeda3a23,a509cf41cef3449c8b44b6469e3c15a5,,871.47,26.07
bc6621e279b748db9b79193854c0ace2,2,9d1958ce7b614d47828171499c72c82e,4a9f379e8b384122bb4cd40384c48471,,473.14,37.41
bc6621e279b748db9b79193854c0ace2,3,9f5b44fe48f9449e96013960e9a6672c,15ef1ebd6a2a497eb00664acbe351a04,,320.37,47.87
6149bbd288e849a3908c1d08d5263d02,1,e55cf18edddd42eb892fb4938ba0f549,4b705ee81c2f4ff696a9adf1843cae35,,810.87,6.66
0a4ed1db09b542ee81a4d12a272e067b,1,82488fb7ef4b46018315dfdd516e228f,19686b59a7b7471a9b6c0724fa761da8,,271.23,6.32
afe88dfd72684a0ab595f9ec536ef5d0,1,08f00ec59ce045f988abd0c79d2cd9aa,97bd0933567347a0903568764e39c939,,628.23,42.83
9a9d6a1de2ca4e468cb681bf368d5f78,1,98640effa40a4af19ea58034f9a2d56a,9c24b0b6504f403a89f796bc0cd354f0,,564.12,45.52
9a9d6a1de2ca4e468cb681bf368d5f78,2,1d6341d5555b46db8da397b6bb30827a,a1068abf2b024223859912d0e9f509b2,,383.2,37.34
8b1e2806b18f47fcacc0da7ca4bcad1e,1,d3e1e370831144da94c8f6797297df68,68c400fc99dc4d4a91f7c96f591a18ab,,956.3,17.96
59e473102e4c4740a0d3a178dfb7450a,1,89dbf7c17e0949f09e5b1e08cecf8fb3,c8688a5611de48738292133b2763247a,,276.74,35.02
6876ef040749499682c83f6fd620f7b5,1,6760abc9079a425e93f033ff6fb91cdb,ccfc62d944154197bd89a42dfd36aff9,,608.19,37.07
860f1fda701b4159bb46deb37af37162,1,f76ccd7893f24f69bcfa78bcaeeb6229,1691dffea7e747cba777a572c1528604,,524.07,31.34
94c290906fbc4cd1a3fd66eca8abbcba,1,896ca5637f9d412eaf9157d3cc2e4fbe,7a387d8afca44520a194f0cec4acf277,,913.68,59.28
cba75a50f464472da2381e74dff93f4f,1,d94c306193a54fcf99063e8a75131b5a,709faceca1a64da9bdba0db48816c264,,695.67,22.8
3490200dbfff4acf9409e42076cfa3a7,1,01894d19857b4b6b985397375bcaaaf7,6e4c523e89f34e619ca28c58d2fb1c92,,900.07,20.69
1c760d1c2b084363b38e6b8033095ba6,1,970aa600a458438794ddb4e4570e82a7,d796bb931ee94ae0916ecbe96e1fc39f,,791.95,19.32
2f886e9e606e4aaba67122c034d1304c,1,06cbf68d9aa34605bf85e393141b1b8b,571412e4e7d34ede90eb3f9585eb6dc9,,62.66,12.57
be855ea26cf540cea437db77d596ce29,1,3eab174d988e404fbf15f93e0d7e4d80,0afe84af25be459cb41616575db8e7e2,,728.98,31.42
b59d7be2d4d2421994a0a25e1af75d15,1,c0c5e8e8f7e94ab497e00e50aea6d521,0dfbb0a8fb1b44cd956301de0562818d,,605.45,18.89
d94ea82882dc4cfc8e7f23e965ae6303,1,abbec15eec1241f6b7684aeb88bca904,d9242c8c30814370a6a709cb6bec1bf8,,554.01,20.25
d94ea82882dc4cfc8e7f23e965ae6303,2,a5f644c8c515422680ebef85c1ef35db,a0b2c8b53c6b426697467d6d21f5422d,,461.71,58.91
fd2af12014d04171b3b17cab8fa74abb,1,51e0615611eb4c538d482ec265e508cd,e19b3bd364334e6c8a1ccf5e26eca58d,,614.74,56.24
fd2af12014d04171b3b17cab8fa74abb,2,00f4e308010b4d9f85e6e20247a60902,0f56d491c8fc4b6d8394ec673fefa211,,799.77,18.16
09bd414770484c29b5a94cfe0f76051d,1,26c0793fcc5d417ea95fd848e785d089,b870cb09aa6744f79534439651389ea9,,941.12,6.7
dfedda3171184375a83826ff8d25c2f2,1,fe1aa573d8414a1f931263c4982a1f8f,78f0be2081a54e288b29ec9663360475,,950.04,38.51
bd5ab4aa9a10424e934ec3423e1b452f,1,48f1dc62883c4b25ad51740ccaf27f24,f318184144bf4a038c55e294b091b688,,28.32,40.87
b56f6d91a69840148257ee3620dfd40a,1,64da418e8861461faa3fca8455f8b104,cb08b5b8b9454c02984b141f7a621b86,,485.41,5.02
cc6e182ce34b4b19b341adca1947627f,1,d21ee1265c424cc5b030de1dbd1b66f2,2a03b5fd2f294d8a84b1f8ee4c0ddb6b,,39.01,15.53
cc6e182ce34b4b19b341adca1947627f,2,465d7d7acaa34c2c9918e01c0d90abef,e34196a370004afdbe50d99c013ed710,,675.52,16.85
2c6d348b070c46ab9fc57a03c4305e04,1,1076806ff03a42dda7f285da54256829,7bbc732823184ff79b94a34baae7a669,,181.51,22.73
2c6d348b070c46ab9fc57a03c4305e04,2,e5d8c5ff8de04029b05e2695241ce517,824390a06264482d84284e544394318e,,949.0,51.06
a54af559e21544139b0243806b989072,1,0f50c051cb5647f1b3b85d0da79bf241,966a87f328254a2088a80899f43f4b60,,694.6,21.75
a54af559e21544139b0243806b989072,2,cce713eef8234cf9b38d010f80dca13a,0c3a778517ea4f40b782c437b68ac089,,811.71,49.8
a54af559e21544139b0243806b989072,3,893d376aeb2c49da8a00964aa8d94ce6,a45cd390689e42708ef541f8eb7f7b0d,,765.34,31.36
a79615d04ecf446f87b691d383d3a14f,1,a70669065acc445f84a812d618fde6b1,c3e93776562045fb86ed4218790bf4ae,,409.12,27.35
dc418e4aa65f4b7c8e015501c8148303,1,4404101de1594186a902e7f995a90403,bf06b489eae84e0995833a2296403507,,767.48,34.01
dc418e4aa65f4b7c8e015501c8148303,2,4af5f807b1bb4251b991faaf05801040,0a870d2518864e9a8868358850d1a420,,409.62,17.78
91dab1d3a60f4f249c36984bac063291,1,da34073f59c941cf9755916478d943ca,84c335b791c046a89412e7e80ea189ac,,398.31,48.51
269c1a42e1904b5bb0cb9f20bc202d8d,1,e7e29888993a42b38aa251d56b6f18e7,981c4e6ac2d4488e8ab800b316ef8851,,938.97,12.83
2d3e11e4849747bda3f50ca7e3a07a23,1,eb1eddbb93434b90af87e999a3d083e7,5bfd513574944652abf3b75af2b289ce,,309.92,50.06
2d3e11e4849747bda3f50ca7e3a07a23,2,c708d35ee966461db6f8db858e8ac342,63fdb40823354ab89dfe471ba05c1b79,,427.07,6.5
66d812b6b2dc46c08d6a58676e08cb26,1,22bbc101e9f4487ea64af1639fba2263,6bec410c689a4ca998276547ab9bf429,,372.5,50.38
f5fdd41c55294526a9042e2e0a1d4c27,1,58b0e4d6e822455985169599ff7af5d2,671f9259dc6640d78f82b4108694ef6a,,39.91,22.2
d1367a32856a449788b65747f72cd578,1,59fcde9a080b4c4888112dea135a5743,5e517b0a8b794ee4a06a7f3798b34eca,,964.05,49.16
0e532ac7ec1a4ad4871448865a4ab32c,1,fdab13853fd047b3b56f9317736cc9bf,abd8579c251046fba23ebb7922ee6dd2,,567.41,23.51
0e532ac7ec1a4ad4871448865a4ab32c,2,5f2008f13725458daa8ea2a574a0bfef,6314fde3f0b04b78a2190ce4bcf0c080,,140.54,40.9
60b230f600e445a8b8c788819a0ce314,1,315b65157d094338a4b90f108d469787,34eb3fedb3fe4878b365f2573ba2b5ca,,905.9,40.87
da06de28647a4a5e858baac45382f409,1,aba761434a444fcbb523d34531d66684,492d05584d5449ecac1220dc284bba15,,184.77,34.21
