event_id,order_id,status,event_timestamp,seller_id,notes,customer_id,order_created_at,expected_delivery,channel
1963,238bc003407a4755906301a4df2d5eef,created,2018-10-31T04:20:32,,,42378962e4fd4c3496707a2129dc073e,2018-10-30T06:20:32,2018-11-05T06:20:32,web
1964,238bc003407a4755906301a4df2d5eef,approved,2018-11-03T01:20:32,,,42378962e4fd4c3496707a2129dc073e,2018-10-30T06:20:32,2018-11-05T06:20:32,web
1965,238bc003407a4755906301a4df2d5eef,processing,2018-11-05T22:20:32,1723ecdbb058425694b3e8cfbfbbeab3,,42378962e4fd4c3496707a2129dc073e,2018-10-30T06:20:32,2018-11-05T06:20:32,web
1966,238bc003407a4755906301a4df2d5eef,canceled,2018-11-06T00:20:32,1723ecdbb058425694b3e8cfbfbbeab3,Customer requested cancellation,42378962e4fd4c3496707a2129dc073e,2018-10-30T06:20:32,2018-11-05T06:20:32,web
3027,23dcb0f526bc4799a9b6c614f43645cd,created,2018-05-01T22:17:00,,,f9a62522ca834709ba14675762538cdf,2018-04-30T14:17:00,2018-05-26T14:17:00,app
3028,23dcb0f526bc4799a9b6c614f43645cd,approved,2018-05-03T06:17:00,,,f9a62522ca834709ba14675762538cdf,2018-04-30T14:17:00,2018-05-26T14:17:00,app
3029,23dcb0f526bc4799a9b6c614f43645cd,processing,2018-05-05T00:17:00,28ef2f46f323423e9cb0c90c82fc9294,,f9a62522ca834709ba14675762538cdf,2018-04-30T14:17:00,2018-05-26T14:17:00,app
3030,23dcb0f526bc4799a9b6c614f43645cd,invoiced,2018-05-06T05:17:00,0b3d6dc9616f460a8ce377d760f11528,,f9a62522ca834709ba14675762538cdf,2018-04-30T14:17:00,2018-05-26T14:17:00,app
3031,23dcb0f526bc4799a9b6c614f43645cd,shipped,2018-05-07T01:17:00,55cf37bae98945f2abbf1e35c4acb57d,,f9a62522ca834709ba14675762538cdf,2018-04-30T14:17:00,2018-05-26T14:17:00,app
3032,23dcb0f526bc4799a9b6c614f43645cd,delivered,2018-05-07T02:17:00,dcd81a8ba8d64af69f0ddef190c40e45,Left at door,f9a62522ca834709ba14675762538cdf,2018-04-30T14:17:00,2018-05-26T14:17:00,app
5995,24404b3d8bd64b6bb5b0796f39aa1acb,created,2017-11-29T16:18:04,,,3facabcc5ac94db2aed4d00579222d87,2017-11-27T04:18:04,2017-12-06T04:18:04,web
5996,24404b3d8bd64b6bb5b0796f39aa1acb,approved,2017-12-02T03:18:04,,,3facabcc5ac94db2aed4d00579222d87,2017-11-27T04:18:04,2017-12-06T04:18:04,web
5997,24404b3d8bd64b6bb5b0796f39aa1acb,processing,2017-12-03T11:18:04,62e0adf7a3154bbbadb231a2cfcc2abd,,3facabcc5ac94db2aed4d00579222d87,2017-11-27T04:18:04,2017-12-06T04:18:04,web
5998,24404b3d8bd64b6bb5b0796f39aa1acb,invoiced,2017-12-05T20:18:04,e7773701f7874461a62c4f006c2d1b96,,3facabcc5ac94db2aed4d00579222d87,2017-11-27T04:18:04,2017-12-06T04:18:04,web
5999,24404b3d8bd64b6bb5b0796f39aa1acb,shipped,2017-12-07T03:18:04,eb91d7bc42e14eb9a49dda44191f9e05,,3facabcc5ac94db2aed4d00579222d87,2017-11-27T04:18:04,2017-12-06T04:18:04,web
6000,24404b3d8bd64b6bb5b0796f39aa1acb,delivered,2017-12-08T02:18:04,2c5d849c4f8c41b998d788d94d515b58,Left at door,3facabcc5ac94db2aed4d00579222d87,2017-11-27T04:18:04,2017-12-06T04:18:04,web
6067,2497cf858b134b4497cefd86cc7178be,created,2017-12-05T00:04:17,,,488e5bd8072945c7a5ee3dfd6cc1da4d,2017-12-04T16:04:17,2018-01-01T16:04:17,web
6068,2497cf858b134b4497cefd86cc7178be,approved,2017-12-07T10:04:17,,,488e5bd8072945c7a5ee3dfd6cc1da4d,2017-12-04T16:04:17,2018-01-01T16:04:17,web
6069,2497cf858b134b4497cefd86cc7178be,processing,2017-12-10T05:04:17,63b1a52e907041b69ec09c3575035829,,488e5bd8072945c7a5ee3dfd6cc1da4d,2017-12-04T16:04:17,2018-01-01T16:04:17,web
6070,2497cf858b134b4497cefd86cc7178be,invoiced,2017-12-11T14:04:17,08b9b2e94d814859949e24ad02d22ee7,,488e5bd8072945c7a5ee3dfd6cc1da4d,2017-12-04T16:04:17,2018-01-01T16:04:17,web
6071,2497cf858b134b4497cefd86cc7178be,shipped,2017-12-12T14:04:17,a83db2dfe4aa412aa68213c7a525dcd0,,488e5bd8072945c7a5ee3dfd6cc1da4d,2017-12-04T16:04:17,2018-01-01T16:04:17,web
6072,2497cf858b134b4497cefd86cc7178be,delivered,2017-12-13T22:04:17,e879c9a60ae94accb1c966b39eb03954,,488e5bd8072945c7a5ee3dfd6cc1da4d,2017-12-04T16:04:17,2018-01-01T16:04:17,web
1275,2497d8ca14364d6181d99ba59453073b,created,2018-09-05T19:36:24,,,95831d58ef4c41198da5d39b42c21797,2018-09-03T04:36:24,2018-09-11T04:36:24,app
1276,2497d8ca14364d6181d99ba59453073b,approved,2018-09-08T16:36:24,,,95831d58ef4c41198da5d39b42c21797,2018-09-03T04:36:24,2018-09-11T04:36:24,app
1277,2497d8ca14364d6181d99ba59453073b,processing,2018-09-09T15:36:24,4b91b8cb6ae64582b852b3cd9442b5e6,,95831d58ef4c41198da5d39b42c21797,2018-09-03T04:36:24,2018-09-11T04:36:24,app
1278,2497d8ca14364d6181d99ba59453073b,invoiced,2018-09-12T06:36:24,3ae2802354724d2db2399ffb27046f25,,95831d58ef4c41198da5d39b42c21797,2018-09-03T04:36:24,2018-09-11T04:36:24,app
1279,2497d8ca14364d6181d99ba59453073b,shipped,2018-09-13T19:36:24,3ee82983d557424191ddb9bf613d2de9,,95831d58ef4c41198da5d39b42c21797,2018-09-03T04:36:24,2018-09-11T04:36:24,app
1280,2497d8ca14364d6181d99ba59453073b,delivered,2018-09-14T13:36:24,f186e47aa79443208cf6e8b87fd238c3,,95831d58ef4c41198da5d39b42c21797,2018-09-03T04:36:24,2018-09-11T04:36:24,app
8477,24da94250b224d629c3617a9bfd4c72e,created,2018-03-21T16:07:02,,,5484d86560bf413c932063afeed5a71b,2018-03-21T00:07:02,2018-04-17T00:07:02,web
8478,24da94250b224d629c3617a9bfd4c72e,approved,2018-03-24T10:07:02,,,5484d86560bf413c932063afeed5a71b,2018-03-21T00:07:02,2018-04-17T00:07:02,web
8479,24da94250b224d629c3617a9bfd4c72e,processing,2018-03-25T02:07:02,bb404bc8709a42bcb6da79bba91e25a1,,5484d86560bf413c932063afeed5a71b,2018-03-21T00:07:02,2018-04-17T00:07:02,web
8480,24da94250b224d629c3617a9bfd4c72e,canceled,2018-03-25T03:07:02,bb404bc8709a42bcb6da79bba91e25a1,Customer requested cancellation,5484d86560bf413c932063afeed5a71b,2018-03-21T00:07:02,2018-04-17T00:07:02,web
3365,250f7af843924611a1006365338256d1,created,2018-03-23T16:20:55,,,637aa99961ff4d9a8ff89e8ac6f06a71,2018-03-22T13:20:55,2018-04-14T13:20:55,web
3366,250f7af843924611a1006365338256d1,approved,2018-03-25T21:20:55,,,637aa99961ff4d9a8ff89e8ac6f06a71,2018-03-22T13:20:55,2018-04-14T13:20:55,web
3367,250f7af843924611a1006365338256d1,processing,2018-03-27T08:20:55,421becca0f6040f3bef724105528dc45,,637aa99961ff4d9a8ff89e8ac6f06a71,2018-03-22T13:20:55,2018-04-14T13:20:55,web
3368,250f7af843924611a1006365338256d1,invoiced,2018-03-28T05:20:55,2d8cc97343c1436c9013b7a3f4a29332,,637aa99961ff4d9a8ff89e8ac6f06a71,2018-03-22T13:20:55,2018-04-14T13:20:55,web
3369,250f7af843924611a1006365338256d1,shipped,2018-03-29T14:20:55,fabb66097de14a8591c4194a70c98336,,637aa99961ff4d9a8ff89e8ac6f06a71,2018-03-22T13:20:55,2018-04-14T13:20:55,web
3370,250f7af843924611a1006365338256d1,delivered,2018-03-30T21:20:55,6483b0e79c3c4e9db35f0d14edb7d4e4,Left at door,637aa99961ff4d9a8ff89e8ac6f06a71,2018-03-22T13:20:55,2018-04-14T13:20:55,web
5803,2522af201f5547aca7cdb6b430c08943,created,2017-12-11T08:41:57,,,3b8ede31e61445dd9251d645cb94cf8d,2017-12-09T10:41:57,2017-12-17T10:41:57,web
5804,2522af201f5547aca7cdb6b430c08943,approved,2017-12-13T00:41:57,,,3b8ede31e61445dd9251d645cb94cf8d,2017-12-09T10:41:57,2017-12-17T10:41:57,web
5805,2522af201f5547aca7cdb6b430c08943,processing,2017-12-13T21:41:57,489af19562b6459490f4c9418fc7ad79,,3b8ede31e61445dd9251d645cb94cf8d,2017-12-09T10:41:57,2017-12-17T10:41:57,web
5806,2522af201f5547aca7cdb6b430c08943,invoiced,2017-12-14T21:41:57,37abaed786fa4a83b6511c939a0fb0b8,,3b8ede31e61445dd9251d645cb94cf8d,2017-12-09T10:41:57,2017-12-17T10:41:57,web
5807,2522af201f5547aca7cdb6b430c08943,shipped,2017-12-15T00:41:57,b75d2f0c472e4f3b8f9afd511a58fa44,,3b8ede31e61445dd9251d645cb94cf8d,2017-12-09T10:41:57,2017-12-17T10:41:57,web
5808,2522af201f5547aca7cdb6b430c08943,delivered,2017-12-17T09:41:57,ceb380ace2234389b23ed1fc9b9f9efe,Signed by neighbour,3b8ede31e61445dd9251d645cb94cf8d,2017-12-09T10:41:57,2017-12-17T10:41:57,web
7709,253f89d812e4444c8e4499d57d905c19,created,2018-08-26T01:07:17,,,5ff3fbbf6880434f8ac5a4c6c393f806,2018-08-25T13:07:17,2018-09-03T13:07:17,app
7710,253f89d812e4444c8e4499d57d905c19,approved,2018-08-27T21:07:17,,,5ff3fbbf6880434f8ac5a4c6c393f806,2018-08-25T13:07:17,2018-09-03T13:07:17,app
7711,253f89d812e4444c8e4499d57d905c19,processing,2018-08-29T04:07:17,64907a6336a8453d8e90ee87a4dd2fe1,,5ff3fbbf6880434f8ac5a4c6c393f806,2018-08-25T13:07:17,2018-09-03T13:07:17,app
7712,253f89d812e4444c8e4499d57d905c19,invoiced,2018-08-29T16:07:17,8af6d2681bd04f9bb8612769242e4cff,,5ff3fbbf6880434f8ac5a4c6c393f806,2018-08-25T13:07:17,2018-09-03T13:07:17,app
7713,253f89d812e4444c8e4499d57d905c19,shipped,2018-08-31T01:07:17,e798d9bf4ce14a16b3cb3b3fa6f90864,,5ff3fbbf6880434f8ac5a4c6c393f806,2018-08-25T13:07:17,2018-09-03T13:07:17,app
7714,253f89d812e4444c8e4499d57d905c19,delivered,2018-09-02T22:07:17,debf96d3c64a48bfb4aae84ad5382419,,5ff3fbbf6880434f8ac5a4c6c393f806,2018-08-25T13:07:17,2018-09-03T13:07:17,app
8395,254e525d10c141298cc98c459fd44701,created,2017-10-12T22:55:47,,,046606f63c7a412daafd3660e5199bd9,2017-10-11T20:55:47,2017-10-15T20:55:47,mobile
8396,254e525d10c141298cc98c459fd44701,approved,2017-10-12T23:55:47,,,046606f63c7a412daafd3660e5199bd9,2017-10-11T20:55:47,2017-10-15T20:55:47,mobile
8397,254e525d10c141298cc98c459fd44701,processing,2017-10-15T05:55:47,9a463e703204406db61a84b9cec74f48,,046606f63c7a412daafd3660e5199bd9,2017-10-11T20:55:47,2017-10-15T20:55:47,mobile
8398,254e525d10c141298cc98c459fd44701,invoiced,2017-10-15T16:55:47,c5d899df113f440f93b96213b6684e19,,046606f63c7a412daafd3660e5199bd9,2017-10-11T20:55:47,2017-10-15T20:55:47,mobile
8399,254e525d10c141298cc98c459fd44701,shipped,2017-10-16T19:55:47,c87c1935d13946d884e0137119fc9448,,046606f63c7a412daafd3660e5199bd9,2017-10-11T20:55:47,2017-10-15T20:55:47,mobile
8400,254e525d10c141298cc98c459fd44701,delivered,2017-10-19T11:55:47,c7706e6d1fc745eb88b12a442dc149dd,,046606f63c7a412daafd3660e5199bd9,2017-10-11T20:55:47,2017-10-15T20:55:47,mobile
693,258eaf808091480ca98ce38a8a92fd52,created,2017-04-16T12:49:34,,,2e7098380190462099dcabd056febfb9,2017-04-14T16:49:34,2017-05-08T16:49:34,web
694,258eaf808091480ca98ce38a8a92fd52,approved,2017-04-17T05:49:34,,,2e7098380190462099dcabd056febfb9,2017-04-14T16:49:34,2017-05-08T16:49:34,web
695,258eaf808091480ca98ce38a8a92fd52,processing,2017-04-19T06:49:34,a847bce790fa4b57a4ac2130deaf528d,,2e7098380190462099dcabd056febfb9,2017-04-14T16:49:34,2017-05-08T16:49:34,web
696,258eaf808091480ca98ce38a8a92fd52,invoiced,2017-04-20T06:49:34,bdb025ff245145a491d059b26699cd99,,2e7098380190462099dcabd056febfb9,2017-04-14T16:49:34,2017-05-08T16:49:34,web
697,258eaf808091480ca98ce38a8a92fd52,shipped,2017-04-21T04:49:34,177d6e7e07d944ceb8c88faea2178f84,,2e7098380190462099dcabd056febfb9,2017-04-14T16:49:34,2017-05-08T16:49:34,web
698,258eaf808091480ca98ce38a8a92fd52,delivered,2017-04-23T13:49:34,604e46cb371242d187cdb6a1bf012e32,,2e7098380190462099dcabd056febfb9,2017-04-14T16:49:34,2017-05-08T16:49:34,web
6737,25d15883e3ec430d93f7ca4c5013cf97,created,2018-11-04T19:42:05,,,2a983090831f4302a9fd9b08074f6459,2018-11-04T14:42:05,2018-11-24T14:42:05,marketplace
6738,25d15883e3ec430d93f7ca4c5013cf97,approved,2018-11-05T12:42:05,,,2a983090831f4302a9fd9b08074f6459,2018-11-04T14:42:05,2018-11-24T14:42:05,marketplace
6739,25d15883e3ec430d93f7ca4c5013cf97,processing,2018-11-05T14:42:05,98cb3cb4e2f747ea8cf2fdf8ec1f5d97,,2a983090831f4302a9fd9b08074f6459,2018-11-04T14:42:05,2018-11-24T14:42:05,marketplace
6740,25d15883e3ec430d93f7ca4c5013cf97,invoiced,2018-11-05T17:42:05,862a76f2f15e409cb297fa7ff719ae43,,2a983090831f4302a9fd9b08074f6459,2018-11-04T14:42:05,2018-11-24T14:42:05,marketplace
6741,25d15883e3ec430d93f7ca4c5013cf97,shipped,2018-11-07T08:42:05,9167adeaf8f1466bb3951a4532ce6a3d,,2a983090831f4302a9fd9b08074f6459,2018-11-04T14:42:05,2018-11-24T14:42:05,marketplace
6742,25d15883e3ec430d93f7ca4c5013cf97,delivered,2018-11-09T09:42:05,a9d500dd21404672a3b97f36c0793f64,,2a983090831f4302a9fd9b08074f6459,2018-11-04T14:42:05,2018-11-24T14:42:05,marketplace
4729,25d5c46262764db4a867def45247a813,created,2018-03-11T21:03:44,,,d98f5e83cf5b494d92cc48539cef5ef4,2018-03-11T11:03:44,2018-04-04T11:03:44,web
4730,25d5c46262764db4a867def45247a813,approved,2018-03-14T11:03:44,,,d98f5e83cf5b494d92cc48539cef5ef4,2018-03-11T11:03:44,2018-04-04T11:03:44,web
4731,25d5c46262764db4a867def45247a813,processing,2018-03-15T08:03:44,2df8d4a83fc74cb8aa40e5cc2cd51392,,d98f5e83cf5b494d92cc48539cef5ef4,2018-03-11T11:03:44,2018-04-04T11:03:44,web
4732,25d5c46262764db4a867def45247a813,canceled,2018-03-15T14:03:44,2df8d4a83fc74cb8aa40e5cc2cd51392,Customer requested cancellation,d98f5e83cf5b494d92cc48539cef5ef4,2018-03-11T11:03:44,2018-04-04T11:03:44,web
7635,25dd6a22231a4f8f85bcd51a4790d75c,created,2017-10-11T18:36:00,,,3366da877f7a478c98b13a9d8e041844,2017-10-11T03:36:00,2017-11-05T03:36:00,mobile
7636,25dd6a22231a4f8f85bcd51a4790d75c,approved,2017-10-11T20:36:00,,,3366da877f7a478c98b13a9d8e041844,2017-10-11T03:36:00,2017-11-05T03:36:00,mobile
7637,25dd6a22231a4f8f85bcd51a4790d75c,processing,2017-10-14T01:36:00,092351d9fedc4b6584aa6e12208a9c4f,,3366da877f7a478c98b13a9d8e041844,2017-10-11T03:36:00,2017-11-05T03:36:00,mobile
7638,25dd6a22231a4f8f85bcd51a4790d75c,invoiced,2017-10-15T04:36:00,1c8525101bfd4626ba93ef0e780d90b6,,3366da877f7a478c98b13a9d8e041844,2017-10-11T03:36:00,2017-11-05T03:36:00,mobile
7639,25dd6a22231a4f8f85bcd51a4790d75c,shipped,2017-10-17T14:36:00,63582706d545425489bc6a803a887bed,,3366da877f7a478c98b13a9d8e041844,2017-10-11T03:36:00,2017-11-05T03:36:00,mobile
7640,25dd6a22231a4f8f85bcd51a4790d75c,delivered,2017-10-18T09:36:00,b190dea4c33549e5956755f42f39f8c8,,3366da877f7a478c98b13a9d8e041844,2017-10-11T03:36:00,2017-11-05T03:36:00,mobile
1995,25f273c25f034547ad9ba3167878e5f2,created,2017-11-05T20:56:58,,,f3c2944ab60a4dcca7f7745142da8609,2017-11-02T21:56:58,2017-11-05T21:56:58,marketplace
1996,25f273c25f034547ad9ba3167878e5f2,approved,2017-11-08T20:56:58,,,f3c2944ab60a4dcca7f7745142da8609,2017-11-02T21:56:58,2017-11-05T21:56:58,marketplace
1997,25f273c25f034547ad9ba3167878e5f2,processing,2017-11-09T15:56:58,30385dd74c7d4313a6c681b0e4729be5,,f3c2944ab60a4dcca7f7745142da8609,2017-11-02T21:56:58,2017-11-05T21:56:58,marketplace
1998,25f273c25f034547ad9ba3167878e5f2,invoiced,2017-11-09T16:56:58,3d846fc9c3f64136846d5a3b2661c426,,f3c2944ab60a4dcca7f7745142da8609,2017-11-02T21:56:58,2017-11-05T21:56:58,marketplace
1999,25f273c25f034547ad9ba3167878e5f2,shipped,2017-11-11T19:56:58,db7904e0ce30461d8e88c8ece651e3e1,,f3c2944ab60a4dcca7f7745142da8609,2017-11-02T21:56:58,2017-11-05T21:56:58,marketplace
2000,25f273c25f034547ad9ba3167878e5f2,delivered,2017-11-14T16:56:58,6772fe9f999b48598f5e0f0bcd67b5df,Signed by neighbour,f3c2944ab60a4dcca7f7745142da8609,2017-11-02T21:56:58,2017-11-05T21:56:58,marketplace
1007,25fffb30fbd94059a88ee714cbf97249,created,2017-04-27T22:53:35,,,f204be894a4b45638cf477ef18c8a616,2017-04-25T01:53:35,2017-05-16T01:53:35,mobile
1008,25fffb30fbd94059a88ee714cbf97249,approved,2017-04-28T18:53:35,,,f204be894a4b45638cf477ef18c8a616,2017-04-25T01:53:35,2017-05-16T01:53:35,mobile
1009,25fffb30fbd94059a88ee714cbf97249,processing,2017-04-29T16:53:35,6b0ae0e39d8940479d39d7936257a4a2,,f204be894a4b45638cf477ef18c8a616,2017-04-25T01:53:35,2017-05-16T01:53:35,mobile
1010,25fffb30fbd94059a88ee714cbf97249,invoiced,2017-05-02T11:53:35,e6fdd7afdd844accb67294643f8ea40a,,f204be894a4b45638cf477ef18c8a616,2017-04-25T01:53:35,2017-05-16T01:53:35,mobile
1011,25fffb30fbd94059a88ee714cbf97249,shipped,2017-05-04T20:53:35,ef0a573d53d2456d9040158728e213bc,,f204be894a4b45638cf477ef18c8a616,2017-04-25T01:53:35,2017-05-16T01:53:35,mobile
1012,25fffb30fbd94059a88ee714cbf97249,delivered,2017-05-05T11:53:35,3098f7b2500e45c0b89bdf7f93e34c35,,f204be894a4b45638cf477ef18c8a616,2017-04-25T01:53:35,2017-05-16T01:53:35,mobile
2623,263a3910945a4883b38fe1b12c8b9540,created,2017-07-09T23:03:41,,,411920f6d0564199b728ddc20f5e8b47,2017-07-09T04:03:41,2017-07-13T04:03:41,marketplace
2624,263a3910945a4883b38fe1b12c8b9540,approved,2017-07-10T04:03:41,,,411920f6d0564199b728ddc20f5e8b47,2017-07-09T04:03:41,2017-07-13T04:03:41,marketplace
2625,263a3910945a4883b38fe1b12c8b9540,processing,2017-07-11T19:03:41,18a73d94a13e466d96c6d99779fe7ccc,,411920f6d0564199b728ddc20f5e8b47,2017-07-09T04:03:41,2017-07-13T04:03:41,marketplace
2626,263a3910945a4883b38fe1b12c8b9540,invoiced,2017-07-12T07:03:41,42803aa055ac4d06be9da9517329af6e,,411920f6d0564199b728ddc20f5e8b47,2017-07-09T04:03:41,2017-07-13T04:03:41,marketplace
2627,263a3910945a4883b38fe1b12c8b9540,shipped,2017-07-12T14:03:41,8eb7c3068f73498e9c3d0d5f5c6801d6,,411920f6d0564199b728ddc20f5e8b47,2017-07-09T04:03:41,2017-07-13T04:03:41,marketplace
2628,263a3910945a4883b38fe1b12c8b9540,delivered,2017-07-13T04:03:41,581993cc41f9494a8f5d337fee8d5daa,Left at door,411920f6d0564199b728ddc20f5e8b47,2017-07-09T04:03:41,2017-07-13T04:03:41,marketplace
313,26b21b44c05c4ffd87b39a3803fdb47f,created,2017-10-14T21:44:56,,,473bd358610e4a64a1301617c2dff335,2017-10-14T19:44:56,2017-11-03T19:44:56,marketplace
314,26b21b44c05c4ffd87b39a3803fdb47f,approved,2017-10-17T16:44:56,,,473bd358610e4a64a1301617c2dff335,2017-10-14T19:44:56,2017-11-03T19:44:56,marketplace
315,26b21b44c05c4ffd87b39a3803fdb47f,processing,2017-10-18T17:44:56,6bebac31d4f84d72b3821cfdc083b73a,,473bd358610e4a64a1301617c2dff335,2017-10-14T19:44:56,2017-11-03T19:44:56,marketplace
316,26b21b44c05c4ffd87b39a3803fdb47f,invoiced,2017-10-20T22:44:56,7866076514f74e8d95bcb8d04094dded,,473bd358610e4a64a1301617c2dff335,2017-10-14T19:44:56,2017-11-03T19:44:56,marketplace
317,26b21b44c05c4ffd87b39a3803fdb47f,shipped,2017-10-23T13:44:56,0d557b618a174dfebfc00dc804f64d86,,473bd358610e4a64a1301617c2dff335,2017-10-14T19:44:56,2017-11-03T19:44:56,marketplace
318,26b21b44c05c4ffd87b39a3803fdb47f,delivered,2017-10-26T13:44:56,39669fa759974043b3b1025bfff9f585,,473bd358610e4a64a1301617c2dff335,2017-10-14T19:44:56,2017-11-03T19:44:56,marketplace
4491,26fa05df7522475bbb028f1d4ef21bb9,created,2018-06-12T09:03:27,,,846af2e65c894b2abeddfc1777723a5a,2018-06-11T11:03:27,2018-06-26T11:03:27,app
4492,26fa05df7522475bbb028f1d4ef21bb9,approved,2018-06-14T09:03:27,,,846af2e65c894b2abeddfc1777723a5a,2018-06-11T11:03:27,2018-06-26T11:03:27,app
4493,26fa05df7522475bbb028f1d4ef21bb9,processing,2018-06-15T00:03:27,b8a1e477e24040608b20802fc24f3f4c,,846af2e65c894b2abeddfc1777723a5a,2018-06-11T11:03:27,2018-06-26T11:03:27,app
4494,26fa05df7522475bbb028f1d4ef21bb9,invoiced,2018-06-16T08:03:27,eb1bb47f47264e7f8c05e009397bfdd7,,846af2e65c894b2abeddfc1777723a5a,2018-06-11T11:03:27,2018-06-26T11:03:27,app
4495,26fa05df7522475bbb028f1d4ef21bb9,shipped,2018-06-19T06:03:27,50f53bd872e84652884c0a556b893000,,846af2e65c894b2abeddfc1777723a5a,2018-06-11T11:03:27,2018-06-26T11:03:27,app
4496,26fa05df7522475bbb028f1d4ef21bb9,delivered,2018-06-19T22:03:27,55af47da31d146cba450dd3c01521e60,,846af2e65c894b2abeddfc1777723a5a,2018-06-11T11:03:27,2018-06-26T11:03:27,app
7,26fe34bb60f44eca80b1936b2e2a19fd,created,2017-02-01T04:13:14,,,9a1de644815e46d1bb8faa1837f8a88b,2017-01-31T02:13:14,2017-02-20T02:13:14,web
8,26fe34bb60f44eca80b1936b2e2a19fd,approved,2017-02-04T02:13:14,,,9a1de644815e46d1bb8faa1837f8a88b,2017-01-31T02:13:14,2017-02-20T02:13:14,web
9,26fe34bb60f44eca80b1936b2e2a19fd,processing,2017-02-06T08:13:14,b74d0fb132e746298fadc1a606cb0fb3,,9a1de644815e46d1bb8faa1837f8a88b,2017-01-31T02:13:14,2017-02-20T02:13:14,web
10,26fe34bb60f44eca80b1936b2e2a19fd,invoiced,2017-02-07T20:13:14,6b65a6a48b8148f6b38a088ca65ed389,,9a1de644815e46d1bb8faa1837f8a88b,2017-01-31T02:13:14,2017-02-20T02:13:14,web
11,26fe34bb60f44eca80b1936b2e2a19fd,shipped,2017-02-07T21:13:14,4737819096da4dacb2ff5d2a386ecbe0,,9a1de644815e46d1bb8faa1837f8a88b,2017-01-31T02:13:14,2017-02-20T02:13:14,web
12,26fe34bb60f44eca80b1936b2e2a19fd,delivered,2017-02-08T18:13:14,c241330b01a9471f9e8a774bcf36d58b,Left at door,9a1de644815e46d1bb8faa1837f8a88b,2017-01-31T02:13:14,2017-02-20T02:13:14,web
2723,271070576f2346228d179459cb1e0de7,created,2018-11-25T08:06:24,,,e54c87393133439eae7d952b785b8a07,2018-11-23T01:06:24,2018-11-28T01:06:24,web
2724,271070576f2346228d179459cb1e0de7,approved,2018-11-27T11:06:24,,,e54c87393133439eae7d952b785b8a07,2018-11-23T01:06:24,2018-11-28T01:06:24,web
2725,271070576f2346228d179459cb1e0de7,processing,2018-11-28T10:06:24,61af0e8ed13747e18005353dd76f1e65,,e54c87393133439eae7d952b785b8a07,2018-11-23T01:06:24,2018-11-28T01:06:24,web
2726,271070576f2346228d179459cb1e0de7,invoiced,2018-11-30T20:06:24,f97f49941f384f55833ac4d6d4085391,,e54c87393133439eae7d952b785b8a07,2018-11-23T01:06:24,2018-11-28T01:06:24,web
2727,271070576f2346228d179459cb1e0de7,shipped,2018-12-02T18:06:24,62821d613fbb4f57b6f56f1cc4a531cd,,e54c87393133439eae7d952b785b8a07,2018-11-23T01:06:24,2018-11-28T01:06:24,web
2728,271070576f2346228d179459cb1e0de7,delivered,2018-12-04T10:06:24,3f46057b7165436bb997c779c56f05e6,,e54c87393133439eae7d952b785b8a07,2018-11-23T01:06:24,2018-11-28T01:06:24,web
6565,2772d81edc49455db099f7bac5c37cf4,created,2018-02-01T14:22:34,,,5f0a74fbb6e74214b3b5f7d79d2f1794,2018-01-30T06:22:34,2018-02-28T06:22:34,web
6566,2772d81edc49455db099f7bac5c37cf4,approved,2018-02-04T08:22:34,,,5f0a74fbb6e74214b3b5f7d79d2f1794,2018-01-30T06:22:34,2018-02-28T06:22:34,web
6567,2772d81edc49455db099f7bac5c37cf4,processing,2018-02-07T04:22:34,78dc340b4051491c9ac1ad6984f612df,,5f0a74fbb6e74214b3b5f7d79d2f1794,2018-01-30T06:22:34,2018-02-28T06:22:34,web
6568,2772d81edc49455db099f7bac5c37cf4,invoiced,2018-02-09T22:22:34,54867db3efaa4791b5eb0106767f5095,,5f0a74fbb6e74214b3b5f7d79d2f1794,2018-01-30T06:22:34,2018-02-28T06:22:34,web
6569,2772d81edc49455db099f7bac5c37cf4,shipped,2018-02-11T22:22:34,ff0614bbb85a44cdbf2bf0e4ed55169f,,5f0a74fbb6e74214b3b5f7d79d2f1794,2018-01-30T06:22:34,2018-02-28T06:22:34,web
6570,2772d81edc49455db099f7bac5c37cf4,delivered,2018-02-12T04:22:34,2a0b83f422a547cfad8707d5da36a2b6,,5f0a74fbb6e74214b3b5f7d79d2f1794,2018-01-30T06:22:34,2018-02-28T06:22:34,web
1817,27c508c492ae4c1b9f488b178bf2ba61,created,2017-04-29T14:25:29,,,9d1c0838edc84ca8a3bcd6f3b18d2c8c,2017-04-27T12:25:29,2017-05-26T12:25:29,marketplace
1818,27c508c492ae4c1b9f488b178bf2ba61,approved,2017-05-02T04:25:29,,,9d1c0838edc84ca8a3bcd6f3b18d2c8c,2017-04-27T12:25:29,2017-05-26T12:25:29,marketplace
1819,27c508c492ae4c1b9f488b178bf2ba61,processing,2017-05-04T10:25:29,aa604892392642e99b58eb49c9784b52,,9d1c0838edc84ca8a3bcd6f3b18d2c8c,2017-04-27T12:25:29,2017-05-26T12:25:29,marketplace
1820,27c508c492ae4c1b9f488b178bf2ba61,invoiced,2017-05-05T08:25:29,60ddc7f12ce34822908012b896c56fe7,,9d1c0838edc84ca8a3bcd6f3b18d2c8c,2017-04-27T12:25:29,2017-05-26T12:25:29,marketplace
