customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
a0e4937bbd904785ae52d066cdd4f9ae,6e803147870d4bbd83e7ec8e705ce455,56346,Ramos Alegre,SP
74a2455d4c8c4763b0e16f258c61b160,65f0f8a6ea9942b9aaf0082674a6b5ca,65435,Rios,SC
e8d996a974cf4bd1bdc04fa6248e6039,9cbc062630c24c9eb0d4978a4d55eb24,16743,Ramos,SC
c85fbd8e19504db58a34cdb5d79c8181,c9e30b8589e7475babe040c70d56f926,88696,Moraes da Praia,CE
85b72ef735014b419850ceba6d1f2372,c58ca1809f274caea5a2cae0e8b6862d,23579,Fonseca,SP
ab82fe2ef8be43ba8583eafe3248b603,832a5c191aae47cca0cf21a5794a32fc,37884,Cirino do Oeste,MG
0ddb46f081fa44c39d903a0897e10030,e82edee1717845898655c30946e0898b,73201,Vargas do Amparo,SP
057d369bb42447a7b5b5b5d07141b004,681a549d12a64cf89f71bcb3e95e7087,24184,Câmara,SP
290a76d073ab42a8ac20eac2d514e0ca,602c3ba83cae4c4c87a8837991c12b4b,82910,Cassiano,RJ
4e25b61a321c4b00be663117cc0da9cf,03b45c88bdca4329aee75c7c98a342d3,46512,da Rocha,RJ
39df071ea93443b7abbbc55992c66db8,c8b50f74f4ed476f8bac16259efd0ae5,66244,Montenegro,MG
c82e19f80b3f4413ac625f6fafbbe2fc,ab4e467181a04b328c1abf8ac91d7b2d,91490,Ribeiro,SC
0eff581aafb9423ba64e00967d5a544c,fe24fafaa0784a29af71df2f41f530d2,94239,Vargas Grande,MG
7fa202bc80054fd88c40622a9682ef39,7e66eb325f99469488491ef77dba841f,89822,Cassiano da Serra,MG
34dd1d922f29408a8aa475e1b1591885,a012612960ed4f75a6e8c920b4be015c,45054,Sales,PE
c2acade308a749d298dfeaecc7467f0b,04737fdfe55749aa868a5ac1b3a8cfdd,45818,Silveira,SP
5c1c5152970a4fa092b96dad2b8f32ac,841ea3f528314768a729cc646ed0dd6a,50499,Aparecida de Jesus,PR
776a63a08da24c668395e92f8d45ffae,194880e0edd448b6931b9101a2b92df7,56009,Rocha de Goiás,PE
756d5329d889425f8763c446265eb612,3352c0340c43437cb3cf1e290179fc36,28776,Pimenta de da Paz,SP
2c816c457d9443d4a77d0ae66cacdd03,086610b6b91d4a24b318b4b54179964a,62531,da Conceição de Nascimento,MG
409431262a2e4a7b92af86109fc9062d,3bcf2cda652b41a495955fdbc52c1155,92991,das Neves,SP
c292784b5820408d8159da2305f8aeef,c07d99ab7e1c407ba8116bb139f72b2d,22026,Correia de Freitas,CE
911fa8867ece40578a25511658cb3ebf,90ef5709158a4f59992b01baa3d6b7ab,38197,Martins de Vargas,PR
0a7eb789eb964000bfa39446b2962de6,e28060413eea42d2a707470694d75dfb,69460,Vasconcelos das Flores,RJ
b51f3343f9064f8096741b33df8c9de7,5b3e87b0b39a49009376a4a106ab61a2,58503,Castro do Oeste,SP
a48c0b492a194580b4c5782a260d3f3b,b916a5a7d4614239b5acb178d7d7f382,52517,da Cunha,SP
a25d0503b6b74f6daf48204b5ad1c210,cf64e4fccb8344d09b905fe9116dcdbc,84395,Ramos,BA
4540e1b1ec1644a0a12bd4db501cbdf3,293b9d463f2a433fae7da7d85ed165bb,16895,Freitas de Novaes,MG
3c6e18cee9a842729e89aaaf8fa49943,8e522afb0c6144c19ca5e5bca2bd64ff,90981,Silva,SP
fd9ad9b7cc194fe6867e23b5fc97f4e2,d0a33de988fb43848a76ace71cbaa726,20693,da Paz,SP
0624b8e669ea4bfc9892ef0f1e4ed1db,6080ef32dc4b4490bc362aa1a447d17f,96761,Teixeira,SP
068b01dca2c04e80b1e064574052b5ef,ff212916d4a549929c8761e82dc25eca,89570,da Mata,RJ
61b36d7281374916b89a417c1eabe155,e2d218a2d5ab4f06996fa51ebb990c53,45804,Moraes de Casa Grande,RJ
2340e2c4305c492d89d788722e6e96a4,33cc0d0138d9403b80881460dbb5c237,77154,Borges de Goiás,SP
e6974ba0ac4f4e08aaeadd71584407c4,dc405fae1c954ebb878e39023e1d71a7,66349,Ferreira de Alves,SP
37accdae37ed4a7b825da598a010621f,f8a19e1621bc4c8c90f13c84b8395cab,98895,Aragão das Flores,SP
88a6025e35d2485fbbc041d6281323ab,ca924eff1e9846f39dbecac93062da2a,73783,da Costa das Flores,RS
3a3cdecab1a94c6492b8af341a74d824,4819ed98305c4ad1ab8e285aa5fc7ddc,50425,Freitas,MG
bfa0b1bad6a849f0b71a7d7110c5b6f0,afc0a490ad5642609c607d805d6e08d8,61807,Alves,SP
976db223eb31475abd836eab18ce085c,2a525763c86a410d8132643e71bd0ac3,17180,Brito Alegre,CE
25a0c19871824c81a48f5839a6b72432,acdb52c6cea046c19261c1c43a104d21,49507,Carvalho,SP
9f93f39a2ad44d0bb3873f9417d851af,0c04ce0b8154430180360d5c3208681a,27987,da Paz,PE
7e6991a1feea4521a5a327f5e7b1d722,8a6e8a289aca41dd8b4dc3c8d8136a6e,47938,Sampaio de Carvalho,BA
83014f931be24945a71c9c25f821172d,9af3feabd8e1454b8d17499ac700710c,11013,Machado de Pimenta,SP
573a53b71d034f75b45b04d2fede9f78,4d8380e8057e4917bf5a75c5dd52a636,66446,Barros,MG
4d9ec91a232f403caf078497e15b0bd0,be3b7c2494134b35b15e2a078cd383e3,59834,da Cunha,SP
86790c5477a64990b01b4928ca740ae7,363f3bee80b64fa28831aea3afd1e755,40161,Cassiano,MG
62bbad4ae20e46a8b00ba527ecc2bb1b,8223ce4e8e34444fa573d9297499af3b,97562,Camargo da Mata,MG
728797988d684bdda91fdbc5476c9dc5,5b9ceb3e6acb4a149c28c1efb6df200e,19447,da Rosa,BA
0cd6faba530441a2a32ffc88c4c03235,6be1d93c438a4033afc560367bf35c8f,15544,Aragão,RJ
2b87d8c480604c698b142643d465cf09,e9094ecafde54848a1e826ca79a09308,70260,Leão,RJ
66cf17e8262245de8fdebe2277e4f7b3,924c5ce6c3694ecdb3f544c21a0e6fec,51033,Azevedo de Camargo,PE
9a88b2aca724437f9c9caf65e078ae4c,9beafe2b54aa43ac8dda2896919ab971,85156,Peixoto de Nascimento,MG
b3830287940b47fabf0c1530a108ef9b,26d6e8583f7a477a83d25bccf6db170f,93904,Pires,RJ
90e0e359a9a642d69242ca6c464ad719,c2166cf43e674b188ec5ba9470341ef1,25096,Silva,RJ
ba08441596f944f69faa7fc96bdc8dfe,a81ffe7657164638a051a2ef9aa7ea10,52568,da Rocha,RJ
7a01446da7334b09b9a21dd00e76e14e,0a183e36d73246808d932dc6c8f1b1f8,91018,Abreu da Praia,SP
f446b583e5494781ab6f951afc82bc2f,ab83ce1ec6b149aeb4fe0af484d0ba2d,57428,Oliveira,RJ
858c3ca83dbd44239f2d26c395dcec79,6219222579f4427c9d98508d4e00e7ac,23875,Cirino de Minas,SP
70a6bb7371db449184e13258547861e6,f13da7692a4d4e32b31a6611e8b009b6,87184,Azevedo do Galho,SP
eb5144c50e024f3ca497810b4e740cfb,ace9958dcfe640d3a2faf9f228277847,20308,Gomes,RJ
73b2b700861c4120af222ab5fbef356c,0876abaa42c44b7889a3553b62862719,50668,Aparecida de Porto,RJ
b5c8c7804195411f956e9af548e907f8,52a37cdec20c46c195b34591272e0ba3,39041,Freitas Paulista,PR
125cbc2cbdc1462a8584cca0c52fd80c,5e902646a9644c418035d5c44cc17343,32037,Fogaça,SP
beaf97e12fc4417f953bf3b49fdcfc89,66dd1a69b50346fd8bc8161dfa4a5b1a,92998,Ferreira,SP
b698ea351d4242b1b2050ad71672749a,c2bab9b6e3f74888ad97e5bde96e0725,76840,Siqueira,SP
9807e64f57b04dfcabeb49727bd23ef2,19d4ee26277a4119a8b4e6f82897e264,55793,Vargas,SP
80bfbe3da4f54848a6338e329813a589,fb87ca56156b4387bbd715065a69f821,94599,Carvalho do Norte,RJ
c2e9c51b1f76403183d0fc9093f317ed,88e2772f3ad54380a3e50c81b072d228,40968,Nogueira Alegre,BA
a0e792f118d74c368476c0825d35910e,296dfb87c75442089f32411a8bc7a479,43550,Vasconcelos,SP
bb9278d2547b4481a982dbb5b23b7ce6,4079e3d268a944e28f0beb4cc701658f,88957,Sampaio de Mendes,SP
c02a38fb848a42c4b1fe42851f409a54,9835b9921f134d41a44200eec1e895fb,95918,Carvalho,SP
30b9157274e645248cc78bdd5095949b,f4745dc37b6d40289683c5794052ef81,92306,Silva,SP
dda25b1d91104b92afb05c4445709fcb,6690be8ba0bd459ea5e0ff9e01b8506a,83889,Andrade de da Rocha,MG
999c730ecc6d4921bc3c6bd40fccccd3,be15da0599004e77ad88522918482bd6,68838,Aparecida,PR
b99b079ef15c49c8ba7292d21c27b50b,2759453aa6854bafbb2e391b60121728,83989,Aparecida,RS
cd19885800064ea9b646e3771bd8b349,569f25b761ba40e6ab4d6f01c4c7189b,91857,das Neves do Galho,RS
fdf836988dbd4392b0cc7e52cfe56c32,a2f2c820ece94835ac0bcb84df6f29cc,92210,Nogueira do Amparo,SP
bd3f456acfd74d2c9469bfe2e97e00a2,c77e1c15da684f93b82fae3a13ebafe4,67640,Andrade do Oeste,SP
cfeeabaad62e4d36a58df864efd414cc,25d630f2a79a41ecb3a04fa8980da2c3,67961,Fogaça do Norte,SP
e01d9fa76bae40739f0c0884251b44a1,8811967f33c54ad9a44029cf263b0c28,46002,da Mata do Campo,RS
6173ce06aca44021a38b47b09a7070bb,cf0262b0f36b499aa61d019a498d2117,56129,Lopes das Flores,MG
beeed58c3ae84fd5801b1cd6a919f643,fe53cd34c7774195b357eed0ddefc469,50685,Gomes de Fernandes,MG
dae0ea5eec9c4133906229e4b240b269,b8465003494e4edc8036de306b12348a,14929,Monteiro,RJ
6aa1b6a7f6f44fffaa81a6334edae18c,bea16b2cb8aa4ceebf3b6919115a858f,47627,Freitas de Moreira,SP
d792d0980a254ecf9e88e0c1d6ca6d21,19d10ed1a1fd45b1bcc0f62788a8e8f2,21835,Barros das Pedras,SP
78366166726a47229fb59e954caef044,b57fb0db343849e8abc3e2c840e53196,76462,Lopes,RS
de8320aa10734e2b8745847c08c06062,580c8023e2ea489288f811b06d4fd1f8,86064,Nogueira,RJ
7f3b4fc0a0b6495b9f57c0aba87d7aac,450d11288a0148908983174bb6d7c8d5,15376,Duarte do Campo,MG
0e699cee5dc8403a88d1400e51a6c5e6,4a358742b1794a91abf1d4dd7f973401,84928,Duarte,RJ
2abe054e9c9b4d79a90a32f94f121650,d4dc4a76e2304fa3a91a194fdbcfe252,52143,das Neves dos Dourados,RS
4663319cd16745549281a7fb86385777,e1e8a0067a5c45d6a0dca993e72a73f2,75715,Cavalcante dos Dourados,MG
a29bd26cfeff4023bf639fec04aaebe3,ae29a614d0b74f9b858d39567768eb56,18109,Machado do Norte,SP
a493b962cac74d88895b525cbda4921f,68a2ee40b3a9493ab8692e6e622683c7,55015,Pimenta das Pedras,RJ
043f1e872bca4516ae88077af7cf0cd9,20a3faff149a45f19ca38ec80f41444d,21053,Porto do Norte,CE
e545fa6298cd47f1bb66e7d89d115f4a,ea7b5289e13d40a2af0d72a92ddeaad7,32617,Rios,MG
41d4a64af0f94aaabf7329c994339e65,3d123201fd244521904f55a4b14af100,67377,Fonseca do Galho,SP
0c7e4df0b46f43e6a7263a5e0947c030,a9b8690868054f788d23f0395357aca8,78690,Alves,CE
43f6a0818af24bad8ea69c4a3e24cf97,37dd0ff4337a4b26b5201c39066718e5,30807,Pereira,MG
7098a14a2c344686b25d200ae9461b01,a108fed6b4dd489d84dcc015b284a892,47079,Andrade de Cardoso,RJ
d6496ec87d5141aebe2c03706ff3551a,6a94385665504b71820caf125d30a195,54350,da Costa,RJ
0b558a6de37641b5a89f197b4455e8ad,a39815c833a34723830fd9320bc1fccd,16863,Fonseca das Flores,RS
ecae09972d2041229442ae784b9332a3,a41c0623b394475db2aad7cf635161db,94843,Pereira,BA
526231975558427ba0420f19409b03a3,7b1cf71dac1a459e918d2e97c826dea0,53213,Rocha,SP
2f019832ca7f42d9a7e8a2c0024d3613,97c470482add4151b84cb92da44f3a67,98916,Freitas de Freitas,SP
d63596919e8b4e04be660da2e8f07bfd,c28eeae74c3a4112a37d97fcda7dbe83,43029,Teixeira de Barbosa,RJ
1c330ae8c9e645a3b577364cb3827bb5,ba6d967976ed4c39a17449420bc06709,96057,Moura,PR
7a028a6dee6e4b8e802d2543e2f82b10,7f126d9ad63947e990776fce766f29f5,88997,Gonçalves Alegre,CE
8c7076b968a64e24be0ad53d7fa1dcc1,39b7bdb00a1a437b977d9a80b72e8342,53694,da Cruz do Campo,SC
15552b037b95441ca6a76a9e5c138c24,a1f874a3a32f46dcb182f4c7139cb195,96980,Sousa,SP
36547572491649f5be3fc98ce2d1dc36,2322795903424be5bd8541064c2280cd,55851,Monteiro,SP
62d4682f9bee4e48967e7b20e088ab2a,af858124087b4ccf8ddd693eec7fd136,95990,Novais do Campo,SP
6769511bb342424292d80071d801c464,54308d483e534b5abb5b60edc9c2c620,61374,Vasconcelos Paulista,PR
e0efb5850f44466d9a780012be6c99a0,373ba1b7f26b41249b97cdd5dfc1cbcd,21104,Cunha de Pimenta,SP
147336b4d67744a1a38e722841e48108,80964b702fcc4b5694bb9665f4eb9e5c,59372,Sales do Amparo,SP
ead9b337a4fc44d3af3e3da0ff23ef1b,afcd59cb685d4a2887b17e9af6e83e0b,53054,Campos,RS
d750b24688524a8e8fa81cc938800b11,41404c39d3ef430cb3edad9a0a9e8ba9,97833,Barbosa,BA
26b00b70057d4dd499855c80ef26254b,360c98a6ea5c49cf9aa858451e4d5ded,99838,Cavalcanti de Silva,PR
eb61fe4910304d26ba3b3cf23034d66c,34d15e7ad1dc4fef9d3bb45324ffaf65,22249,Borges de Rodrigues,GO
f78eb687b1e8424690a97f01ab55bb15,4f8459e76a0d4487bb3463127487c5b2,65496,Rios da Praia,RS
2996fdfeefa549ed82e010aebb0fc629,812ad22cbe3e4d7ea67985afe7c21d68,12389,Novaes,MG
fdae79fac8984b26a835200d18e320a3,2f544be8861c4a7ca00807b767c3f06f,33627,da Rosa da Serra,RJ
a597071a486849038ae519e6709d7493,4e8d4902f45043ef81a75c14074d08d7,54791,Vieira,PE
fb8c3a5748a04aaeb4b14e115c902631,689cb63e646e4b8b96ccc165f4506a83,73736,Moraes de Goiás,PE
74460d41493c47f8bd2a7a37bdd417e4,ac03e81ad3d74c5eb773e1d353dbc820,28030,Costa,SP
541c4edd7fd04b44bcde182a761d984e,c476d730cf7e46f3819123d1125589d1,48770,da Costa,SP
06632bd504e84907a22485b5838251c6,29185cb402004cfb857b1905917ce410,23256,Alves de Fonseca,SC
bcd29db89c7f455ab18111ee5bf89292,c178f57d24774ef18252472fda933ce2,80748,Martins da Prata,MG
eb670de86a284796acd7467c8471b5c3,539ed473f656448a9425c33dabd5b166,79013,Pimenta,SC
62a662cc57d34c8f90945d75feee1ed9,20e593625b8941bea65743b0ba619970,54140,Azevedo,SP
2765e77b6f984554934becdb461763c9,8bea33350f09469393b3e4b14cd54a84,91006,Gonçalves do Amparo,GO
8f6b5d8b25224e0791bb358210ae8786,7f830f5dda1b4183b56281c745d341d0,59377,Vargas das Pedras,SP
b50bec60134d4ae5a2e5a1915f0f81a1,d8fdc417bad9485eaea83b4f83f8dc6a,33703,Cardoso,SP
5f984bc9e4804430aaf4865433cdd6b8,cd1282c6a19e4a98ae840b3d1b5a8923,91885,Ramos de Minas,SC
89064273b1c845de939199cba6da095b,372a06ae901641b6aeb6dfd2d02ec176,31697,Martins de Rodrigues,BA
8488eb7159ed4373a4e85f476143139b,b6672c70811b46018b31fdb88e7fb9be,15726,Cardoso da Prata,PR
bf7fdc1bf5874d55a3235885d88c8e36,2ce40c062dab4080aae6b4de3042e5c2,98652,Vargas,RJ
77dec081bf624107b54354d29779f8a0,35bf76980d24454b827795918fdc3d51,68222,Lopes,PR
baeafdab4e8c492096534631464cbc67,8026c5851ecb4702ae5a97ba6f2d8b99,68841,Campos,MG
ad7587746fab4880bd77a0123b9d0c33,17f597f7bfd84d40bc95f0e4a1a17482,41348,da Rosa,SP
797ac76eafce44708581b4e0bd2c0499,e7015b89bfee474086beefcc45633f5a,71474,Castro,SP
51de4add0a554ac583ece21a8182e0ef,51660c880bea4d1a85eca7d869cb2a36,35430,Santos de Goiás,GO
f94020d947604ddb9c5bd034b7e4c4f0,3e598255c8264c82aff6b185df268d82,84766,Moreira da Mata,RJ
4cbf9c10d9cd4bccb41752f9ae0d89a3,ee84bb57b9eb46d09af8a4fd8ea6bc3e,70513,da Cunha,CE
57c53850e7d5497dab9da9fba521b585,ffa99674f76240f6a1c34081e4dd32d7,60052,Porto,BA
53e1f42d894c43e482877777c5527b87,54628786ca9a43ffa26f9ce39ab6702e,64874,Cardoso da Mata,MG
d967bc6ec42340fe8195899552c5769b,e452a257ada148c58e4dd0607c51500f,36174,Montenegro,CE
ed1a18302fa7419fade8a8a117c34aa2,a0853b635c394c32ab6438f4a950cab6,28140,Pastor,BA
864580c9e8f645ea9596cbf3dc3ed38e,65d43652989b4f15bca3ea63e31b0c08,16839,Cavalcante,SC
d4f77bdbba1d4a18898f7d0f038a442a,8daa3549805b4dfbb3b67dba30956100,58655,Nunes do Norte,RS
eed85e9c6bf246749a2a91dae43ccbb6,98803b3b9e8f421ba3f0670e116acdcf,23446,Barros,MG
7045d6641633482895408875b42af59f,485178ed1e584cb1ac17b5241bfe786f,77621,Ramos,PR
283e1966b5e542c5bd1866e1845672b9,e41354c814ae40f3bd5aa3380f6d966d,47363,Rezende do Oeste,SC
981f926c9fa5480bbfe3963c6a077243,4b7592c80b4a4da690d1247bcf376c1e,31012,Pinto do Sul,SP
b531fdcb9c314eeea9035c827e164e15,b4b8a4d291184722aed70c3bf818e637,77286,Pires de Nogueira,SP
99106665b3e041a7a95b96b2351aeab3,3778d762a52a42db9db946d539495c6d,67340,Ramos da Mata,SP
fdaf3f425d3e49409575df8036243350,8f053f76cd9b4b15aa74fe97c5700fe0,39102,da Cruz de Rodrigues,SP
1849bbbdaa9a4514be768be30403cbda,4c1c657b1e794e8b9cc4de0aea77ef71,55820,da Rosa dos Dourados,BA
7cdd40a8dd7d4381ac444ce063a54205,f76c05138bb94572840731f14d4c5b54,64381,Sales,PE
cd24f04fcbac4395bb8471d729bcc94c,27f254faa8254ebe9ae850eab26f53c1,75799,Castro,SP
6ee9e72d64f54cd9823410502a18ad21,cb1e7153c5574bc4a190fb407d4651ad,60615,Leão de Mendes,RJ
bb057dd8c16745d19fb4afe3ed40eeed,8b7b35a215c24265a050dbefbdcbcd78,59140,Costela de Fernandes,CE
eb4805d7591042f9884f0426c6c6eb29,6bfeea73d5e340799b011be32ce89fd6,51770,Dias,SP
fefabc308195472e8456369f1188a38d,115b37df6aa245579da3ba40f30a8b4e,95191,Siqueira da Praia,PE
015fb933db83405196d463db70525c86,354e54bfa64b461d8324015a7b6c5616,29142,Cardoso da Praia,SP
77aa07cf267a45bd9991588613a9739d,7b2d93ad91124933a9b83d609d7d7181,47601,Dias,SP
70bde221bf27440ea479b69da75d45a5,83a699a893dd45dfa5b82b50e937ab85,71925,Martins,PE
8a64447e193d4e6abe47896cd645e034,6375585312d147b5bbc0c1df3b57c9e6,28191,da Mata,PR
7d1d16ef54a747c0947de76a1d281b56,e2257cdec9c0437d8be8323f402fcc47,71487,da Cruz de Casa Grande,PR
a14f459185c249099b27d4026d1d62df,d7db36766694473186cf69a843c100c2,10688,Aragão,RJ
ccb4a5a3dc6048f8ab26a373f7135e13,6fd35976a13c491daee01040e756eb59,12490,Gomes das Pedras,GO
b31ab4e68ed744ef9802790a8544ea78,6eb2feaeaf914898aead8342cff7c1a4,29597,Castro,SP
65a388aaaabe43c39ed736a80749f2d6,35bc62aa04b346c4ac53d16b0868e718,89807,Oliveira Alegre,MG
960bd204196540a197d35568eaeec52b,6aa363c2b7e24790a4525e181d57f05a,24573,Teixeira,MG
8fd3f8f4d3254c769b071c3892b7e2c4,c66c018615794116b65d3e06eed5ed32,41147,Monteiro,BA
1a7b565546084f5c9b8897ffdade3499,5fcce297d90b49d8a13544ddd0fc6dba,16258,Monteiro de das Neves,SP
6fe1645809204829a265031a9e66994b,227c9a764bb34128815bea07bfdd726e,93748,Almeida de Borges,SP
1a921b2fca8640c4937bc6df20d8c6f9,fa0752af645b4b189199bf7267627712,69914,Montenegro dos Dourados,BA
cdc53dc13f784e608d6b79c726e37cc5,f43b9be55acd46108168b77e6b78f28e,75513,Cunha,SP
81b9148a44a84837891e606dc2720367,912d00ec2a8e4c6abb800d6ddb0cc22d,12154,Aragão do Norte,MG
c7434eb817824dceaa49c5cc1821c7b9,23e195403cc8463d9c543de17cd6d69e,85372,Monteiro do Amparo,RS
30dc1c79448d4a2a96d9684ac6b0d97f,46ec84022f2042f4bc80ecdacf348bf9,28818,Nascimento do Sul,SP
eb7a76b8cdf04cd685ec506e922eb242,dc22b88ec6474ec68a3fcb599e92c981,10205,Lopes,SP
1615360b6d6f4895925fc4637e749839,e197210b4c144c29b7179105f2721aef,41531,da Luz,RS
4bbe0ad2f0324e808724072a9ff3af7e,d899d58cb0cf4c31af6b3107aaeb33ca,34551,Teixeira das Flores,MG
4a297b707f864227a53b2a0fd6961a58,24a4d5a2ebab4db98830368ac2989208,21221,Aparecida das Flores,RS
15ceab4c514f484e8a4b4a8542fff877,3f15442189ef409bb1e54aae53092d19,57265,Nunes,MG
e3ea7688ea0744ac95a02c5c035add35,3c558cacc00e4558afb40cd6dff164cd,78951,Fonseca,SP
c368c5dde8494cdf995dcd46d90ee43c,a8602587b05547059d0a11ec8a0076e4,76535,Barbosa das Flores,MG
58af25cab9c54d5393a9c4b69d5572ef,c2d08e4f595843378d67f0380a7e000b,61177,Teixeira de Novaes,MG
4068b97db4ae43a986aac02306092d7f,93d56013640a4358a946d277accd6298,15706,Pinto do Campo,SC
56cae53a2e8a4193b73784a42ecae149,d93e08e579904825b38ec61a6cb2fb8e,58929,Brito,RS
8abe86be5e5e404ba33fb675d12d75e7,52da9ab0629b433abb120f639db5d162,12128,Freitas Alegre,SP
20ee33cdacfa433f8f2c852f26e5f5e4,f0ffc27998c5492190fafa342d4a8267,18855,Sá Grande,RJ
0e6b3936993441e98a8c6e89cb54c86a,f98bce5ac3d5459bac753e69760337a6,96127,Pereira,RJ
9cb724e289d6482083d04f953d7f46a2,992277814fde477b9254ec06f3910a4f,86271,Montenegro do Norte,RS
e35ee2734a9c4a61a69c24781d94f14a,b38e317d2e834942aa45ff3f0d17c888,53583,Andrade,PR
78e7d9e4d32544cdbc89b1ea5509a6ca,1cc3d6118a3c4bf4a3e4488fa5f6ccfa,56176,Silva,SP
7d1a34a4f17f447985b82fc79e258d51,6ec17b3481694937b4da633abf32b876,94252,Melo do Galho,MG
19c7f4c3cf2d48fd819510f701145524,683798b04d9b4c0d8fab205bf41d6259,99742,Cassiano de Pereira,SP
ef7c80b297874ecebce8e2692986f6d6,8b7894cc249e4b6297045ae5659fb42d,72722,Duarte,RJ
1985b0d711814223a84eb41dda571653,1ccd111fadae449e8c8933044b650946,27675,Castro das Flores,RS
3fa03893c5d94a9486d8460f8111c803,b5e34384eedb4aaf883bc6bf00b2f4b1,69988,Pastor Alegre,SP
782985aa01d641138d6117f89b666f33,83cb0b80cbfe43079a9e26c2b90c1c8b,36422,Santos de Nunes,SP
fc9deacf16684bf2885dd98d1c4d16d2,d34ee9ac92b54cdb985bbf22a2693a18,36144,Melo do Sul,SP
ed492b15f93a49b9a4c95cf8c4f8381d,e99028e6ee4144a3ba65a0b66e1f4b1a,51365,Farias do Campo,GO
6d99dedd2aff42febbec353994ede34c,bf0b2b9c58d040f4a15bc5047029d467,77552,Pacheco da Mata,PE
aa00c9dfcbf147f7ae2eeb516cf75539,28704cea34f44fe98e9ad3e6cfdd3497,81176,Peixoto,RJ
5fa0c3fb9f2d4662891875630869113b,02a47ced8562490e9fa5fd01768a2b59,14799,da Luz de Rezende,RJ
9d5ced4ddadf4a91b3e05c8124ac3023,55b2a05ba5ed47fda675610d3229a11f,35048,Silveira,PR
978255d28bdc4c56bebec54195667f06,89c54b0c528141c7953f7ec7b14bf88f,16265,Pacheco,SP
5abda370320047dca4e34c74d9d6d523,747197f80ab142998e4adea9fcd7ac33,53506,Cavalcante de Moura,SC
c5f12c24869a4b52933a1cb5e4761fad,6ddc923c2972420eb6e29f317b3c0c44,58237,Casa Grande de Goiás,SP
fcb17af474f24096b4dbed27394ac1b4,a87f75d859fd4a569b6f3622f09f0198,62431,Oliveira,RJ
4c422e93972741fe8dcbfe1db1ffee0a,3d5ace720bf04b4b82cc54e758601422,60678,Correia,PR
60d90da2e69f442391162da5d2a11282,2916c1d7362146d389f3f134b3209536,34486,Macedo,SP
4f7b2be960a44b1084dc0b15bc1b262d,c48b294e825a4875a25b9b48cc15d724,75211,Leão Grande,MG
c74be34146204280b3644d0632f22d1a,3eb21aa07f7c491f9737837b88dd0b81,78062,Sales do Oeste,RJ
17a640f7d2534673a3da14afa72826cd,6bccd3451b114a4cbe5aa00eda339075,20828,Montenegro do Amparo,SP
0f433687675140069be7c879b8b84fe6,fea9d4920c244edd8e7036bcf5fb21b8,20345,Santos,PR
3acaef45265d4ad1a7c5d7ed06af56bb,9e5ff5dccd604aaba94a0d30b0eb8fee,33652,Moreira,RJ
a57bb33061cf49d9a266baa1b28e971e,601b2176bf0d4b1ab48f961235677a9b,52101,Novais,MG
ba71f2d3ce364c4484ba961915fd3065,54bf92d7687c4beb8b0f75864239a64d,52981,Ribeiro do Amparo,SP
a30e3cdc58be4a9aafb7eb1f9a58d144,b7dcd86e5a0b4e5fb18c1ec7ceaed879,50173,Dias da Serra,RS
98883d39e70d474caebc8d17b6ef13dc,faa75e64885349b495278e28f6385a46,65851,Nascimento de Fernandes,RJ
6b48c45cc9ca47658c2aeeeaebcfc183,035edd5603a743df9e8bfbabc76d7bf2,68183,Rocha Paulista,SP
e60152fd9a2244b99a6fcf6ce411b67b,2fd783df0b484a07b2d700428262c831,15551,Correia de da Cruz,RJ
e866cf7b6e8747fa8d6c6e45c33efcea,cf2aa8d60f2b4f35bbf78c5a7ca23e1e,56210,Novais da Mata,PR
f1108c798d324e95aa3687ec48e0eeff,91c96e85d57e46ba97b49275cec4fc0b,67008,da Rosa,RS
7e1e53182faf4aeb9960b0c748367ded,4a342214d2a64a279cd72fb2e401e978,17518,Santos do Oeste,SP
440e1e02a04e4da2a25a9cc17e12457c,f82aeee919d4499caf19a23bcfb0c587,93560,Dias de Mendes,SP
5530f93a84e5428fab185eacef93f46c,dd1bc4ae5f964763848af7da323dbacf,77251,Novais Paulista,RJ
cc284278defb442bb1659b9d346d601e,fb5c6ba6f62b41d8b33310823eb11360,99051,Campos Verde,BA
ddade7ae8f754de38329d6f4e430efd5,7073fab4503f4464bfca9d96a60b8083,14081,Gonçalves da Praia,SP
3952fe88feb447c38ff8a2f175b77da8,c6a4da6542c84db0a21d790656b70e3e,89635,da Rocha,SP
5f508dc903e54872bca56c498ee62cb2,3e9ad29b7e3d43aab85e4bb329254d60,67432,da Paz,RS
a01ea5094c5d4f27b21587a6297d36b2,0c0ecc5e1854479cbf4e486b65a8d7e5,18812,Ferreira,SP
0b53e8cef2884f45a967652fcefafe5d,7b911726cab341d7a226bb260c1d21fc,94562,Rezende de da Cunha,SP
3dda27570d9540cc91317d8b91dafb60,216f695c39e04330bd185cb7a6854cae,60181,Cunha de Costa,RJ
bb72447e7f2348b8b2b1d0310030ec21,f90c73fef8e04b499f9a640ff76d2dd8,14244,Novais Paulista,PE
18237d8632f34f9887ae1de2636ad99d,ee015b6b75e84d2c9520c582d300e7da,99006,Caldeira,MG
b98f1a7a1edb41f8a55d2adafb96f56d,86e6eb8b3bea4750b13294815f50cc6d,58623,da Cruz,RJ
