order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
71ad8c85852347d0951c77d15fd72ed1,d6496ec87d5141aebe2c03706ff3551a,delivered,2018-07-14 02:32:42,2018-07-14 03:13:42,2018-07-15 03:13:42,2018-07-18 03:13:42,2018-07-24 02:32:42
b64cac3b8b974d2da33cc5b1b4f2e585,91fcdfc1f945481ba5d21e8076868129,approved,2017-08-08 11:58:15,2017-08-08 12:13:15,,,2017-08-30 11:58:15
53d999cff7f641eea361926ec325caa6,7ce623e52c714d77857768de7aba1caf,delivered,2018-04-16 18:58:02,2018-04-16 19:58:02,2018-04-20 19:58:02,2018-04-24 19:58:02,2018-04-27 18:58:02
4c79956b76a642929452ae586f32078c,d9397acaab0d4705b28555ac79b542a8,shipped,2017-06-09 21:31:35,2017-06-09 22:44:35,2017-06-12 22:44:35,,2017-07-14 21:31:35
e0ca0b460222464d93b86817f10c8d73,14c9f0ef263146239eee8dde5938efda,invoiced,2018-08-30 00:08:19,2018-08-30 01:28:19,2018-09-02 01:28:19,,2018-10-09 00:08:19
ba95b2fdebce41e9ab9b4ba91683c078,53a9ab511d3b48dcab2494122c98ba53,delivered,2018-06-26 23:24:25,2018-06-27 00:43:25,2018-07-02 00:43:25,2018-07-06 00:43:25,2018-07-06 23:24:25
6bff59ac0cdf415d8939bf3f2fe500e5,cb8d54b1935344d696b094321ab8a21b,delivered,2018-07-02 23:30:15,2018-07-03 00:59:15,2018-07-07 00:59:15,2018-07-16 00:59:15,2018-07-14 23:30:15
9499bc377d8243d4ba2a108544f17a5e,e5ace4094d70454dbbaad6df39f1e83f,delivered,2018-02-09 16:02:59,2018-02-09 16:41:59,2018-02-12 16:41:59,2018-03-02 16:41:59,2018-03-01 16:02:59
ff7075718b2d48dbb7eee74e34149c04,85b5ca25058a412f9fce726513ac4fe5,delivered,2017-01-28 20:37:18,2017-01-28 21:17:18,2017-02-01 21:17:18,2017-02-16 21:17:18,2017-02-11 20:37:18
b173876fbf7642cca45991de87e4b565,6332bf420d504a74a970a3cf39a58387,canceled,2017-07-29 22:43:50,2017-07-29 23:28:50,2017-08-03 23:28:50,,2017-08-24 22:43:50
b11b59ee25d946c9a2fc7869349b1f75,377cba43e40c41f68b13b6b821133e8e,delivered,2017-02-16 09:15:44,2017-02-16 10:00:44,2017-02-21 10:00:44,2017-03-06 10:00:44,2017-03-26 09:15:44
b77e42820dfa49789a2fb52dfaa7a577,77d816186df04de09c241490f7cd9296,delivered,2017-10-26 18:38:33,2017-10-26 19:44:33,2017-10-27 19:44:33,2017-11-04 19:44:33,2017-11-15 18:38:33
d7d1ce6f18874de9925d285553ece887,eb82d1502d5d40a7b1b7d95ba1c71972,invoiced,2018-02-18 14:22:09,2018-02-18 14:38:09,2018-02-21 14:38:09,,2018-03-19 14:22:09
4de2753a7b814de99f9a42f67429265f,b124c784f2604de9b282fe68bc31ab92,canceled,2018-08-10 00:29:26,2018-08-10 01:22:26,2018-08-13 01:22:26,,2018-08-30 00:29:26
7751b1703127431e93364f791b79949f,9cfc7c7928f44baeb77eb0756a5d6571,canceled,2018-07-18 17:38:12,2018-07-18 19:34:12,2018-07-23 19:34:12,,2018-08-21 17:38:12
5d0e66dd6aae40f79866612e504d02bc,9d1645a0bc8a49579b3bc9dd65077f1a,delivered,2017-03-26 19:49:32,2017-03-26 21:09:32,2017-03-30 21:09:32,2017-04-09 21:09:32,2017-05-01 19:49:32
aa5bd29fb0444df580dbd51250c9eebe,91877a7983a648949c09b8e81a2f1a2e,delivered,2018-08-21 07:25:45,2018-08-21 08:41:45,2018-08-24 08:41:45,2018-08-30 08:41:45,2018-09-21 07:25:45
572bbb297b034a6caae455518dc783c1,95def75e12ce4eb5bbd16713d27d3007,approved,2017-04-13 10:17:07,2017-04-13 10:28:07,,,2017-04-25 10:17:07
0257a7d681fb4e83b09ba107742c6d33,b560fc8588c94195bbd1b3c728ca0d29,shipped,2017-08-18 18:34:34,2017-08-18 19:27:34,2017-08-23 19:27:34,,2017-08-27 18:34:34
cba88e5bb49e4ffe94ddebf6e75daf0b,c88f254bbfc542c38db632ed706b667f,delivered,2017-07-28 17:48:49,2017-07-28 19:22:49,2017-07-31 19:22:49,2017-08-20 19:22:49,2017-08-04 17:48:49
4a76a63cd0414651977f0bc4a8e6e83b,dbe39558f12049be92fb58e72c97cc78,delivered,2018-05-29 05:45:58,2018-05-29 06:36:58,2018-06-01 06:36:58,2018-06-07 06:36:58,2018-07-03 05:45:58
2b525c83007640af80f9cd7c27eeaff9,60ffd32d4beb4a66bc971e1802801c3a,shipped,2017-01-07 21:21:42,2017-01-07 22:30:42,2017-01-08 22:30:42,,2017-02-13 21:21:42
8bc0cf5438de48f2aead17fa38cf1d8e,89494256394e4c3590f11abf91f70f04,delivered,2017-06-19 04:52:42,2017-06-19 05:54:42,2017-06-20 05:54:42,2017-07-09 05:54:42,2017-07-01 04:52:42
2688acedf25445d29d6b5825102d8f7f,c981445610f24de2a4b3b4a72da819c8,delivered,2018-03-05 07:44:00,2018-03-05 08:34:00,2018-03-06 08:34:00,2018-03-21 08:34:00,2018-03-23 07:44:00
2f787b11c49e4aa6a63cac8d8ba8505c,ea5d2516ba9143b2acf29a5d32a2e970,delivered,2017-07-21 14:11:28,2017-07-21 15:24:28,2017-07-23 15:24:28,2017-07-31 15:24:28,2017-08-08 14:11:28
b4892b04858a4f49a9fbadfb614df54b,ae82023a22ff462a8fda96a6a0ec40d1,processing,2017-06-30 17:19:44,2017-06-30 17:43:44,,,2017-08-08 17:19:44
8460084adb57444996da685101f3f3b6,91e1a77f61f748b8a0a699468ad730d6,approved,2017-09-04 11:32:33,2017-09-04 11:47:33,,,2017-09-14 11:32:33
59003b7dd70f45048815112a7708d18e,fee48506378549ffa661e7ff0b46f262,shipped,2017-07-19 23:07:26,2017-07-19 23:19:26,2017-07-22 23:19:26,,2017-07-28 23:07:26
f0142109fecd4cd7b5bd748f58808790,6e52b5de77eb4c088c8ab359f4b5e35a,delivered,2017-03-26 18:57:17,2017-03-26 19:16:17,2017-03-31 19:16:17,2017-04-15 19:16:17,2017-04-09 18:57:17
a749f48909e04dc3b5d4aeccaea92b5b,dbe2ee7c474142ffa08ef074e8db62a6,delivered,2017-06-08 11:37:01,2017-06-08 12:28:01,2017-06-13 12:28:01,2017-06-25 12:28:01,2017-07-11 11:37:01
b5bb95bae1b94669bf9af921310ae7f8,8936eea2ce2c4d35a935c430572a60e6,delivered,2017-08-08 21:04:32,2017-08-08 21:32:32,2017-08-09 21:32:32,2017-08-20 21:32:32,2017-09-07 21:04:32
fb17c27944b34eea8602401bcc776587,4c56adaa343e4b6ebc42c65d1ef1d627,delivered,2018-05-22 09:45:17,2018-05-22 10:42:17,2018-05-26 10:42:17,2018-06-05 10:42:17,2018-05-30 09:45:17
3c1c8454707e4a6193e5cae5cfa5d36a,f223b4c256cd461a89718df46c289704,shipped,2017-08-14 22:15:31,2017-08-14 22:44:31,2017-08-19 22:44:31,,2017-08-27 22:15:31
1ab18245ef1b484d92fbb4f91c8dc89f,f2d3499f1d6a4155aaf6fcaf5b78f4ea,invoiced,2018-02-01 17:55:48,2018-02-01 19:36:48,2018-02-06 19:36:48,,2018-03-02 17:55:48
5a8749860b3e44c1b52a673ef8e27dd4,f690b01bc27a4d819df01b5da6636b38,approved,2018-03-29 14:03:32,2018-03-29 14:17:32,,,2018-04-10 14:03:32
36d663f3d733405ab077a1819be58dbc,2f5dedda13f34d32a2e64845713cc657,delivered,2018-03-16 03:51:51,2018-03-16 05:05:51,2018-03-21 05:05:51,2018-04-08 05:05:51,2018-04-18 03:51:51
096055b450b94424b94c867ebae56482,0e1cf6b5c1b44b028555466b29d8b7ef,shipped,2018-02-14 22:05:32,2018-02-14 23:57:32,2018-02-15 23:57:32,,2018-03-23 22:05:32
50b1a83735d64603a69e147aede4b04d,0a557f273b314300bd198f4db05f6b31,invoiced,2017-12-09 13:09:37,2017-12-09 13:59:37,2017-12-12 13:59:37,,2018-01-03 13:09:37
576475662c5041f79676a68b9b11a826,33a8027aa1e24b5291ee443c33ba6b55,delivered,2017-07-08 19:12:55,2017-07-08 21:04:55,2017-07-11 21:04:55,2017-07-19 21:04:55,2017-08-13 19:12:55
50e0d6673ec34d5db1d7583ff00ad3fa,5207f57682854485bd7b4bf7c9a38b19,delivered,2018-06-23 07:49:10,2018-06-23 08:29:10,2018-06-27 08:29:10,2018-07-11 08:29:10,2018-07-23 07:49:10
629805c6444643519bf0ba90e344d128,c59b7f96baf24d12b8208a0bd4b53457,delivered,2018-01-28 17:52:37,2018-01-28 18:11:37,2018-01-31 18:11:37,2018-02-16 18:11:37,2018-02-18 17:52:37
8e6579822487485e88ece4121ed52bd3,f0bbfb240292428087d13cdbec108498,canceled,2017-06-28 11:05:54,2017-06-28 12:27:54,2017-06-30 12:27:54,,2017-07-20 11:05:54
3ddb59e76f2b47fd823a8ee510b822ea,9ef9e0f8f7084b839ee69a31e731626b,canceled,2018-06-08 14:13:49,2018-06-08 15:37:49,2018-06-10 15:37:49,,2018-07-01 14:13:49
b8952179c1e444cfb9a6d708faef3da1,5c26eca81d1c4f85bd59e311fddbae7e,delivered,2017-09-01 18:28:57,2017-09-01 18:53:57,2017-09-02 18:53:57,2017-09-16 18:53:57,2017-10-04 18:28:57
568810f33e8b45bba4986087b27debcf,629de8ec2ecd42e7af57ab48ba61fc1f,delivered,2018-03-24 09:38:14,2018-03-24 10:51:14,2018-03-26 10:51:14,2018-04-01 10:51:14,2018-04-29 09:38:14
63f27df009bd4c61b720c1f60c3f0ef8,9a7f025eab6242cc8197311f2df5dde2,delivered,2017-11-22 03:44:48,2017-11-22 04:27:48,2017-11-27 04:27:48,2017-12-13 04:27:48,2017-12-05 03:44:48
f2a750c53f5546d4a55f78756908b356,75be4c1feccc4931993f3b9b17f7e23f,delivered,2017-12-02 02:14:57,2017-12-02 02:27:57,2017-12-04 02:27:57,2017-12-07 02:27:57,2017-12-17 02:14:57
c3afc133c292444aaccdebeb2aa4dae8,1db835c5c1084185a705e373d3da00e2,shipped,2017-10-29 10:58:18,2017-10-29 12:02:18,2017-11-01 12:02:18,,2017-11-30 10:58:18
6c0205b4ab864fe188e4c6640e0a8aae,5206f92522e440f6a25473e2a0858168,delivered,2018-07-08 00:20:04,2018-07-08 01:07:04,2018-07-09 01:07:04,2018-07-20 01:07:04,2018-08-05 00:20:04
7d7df47a5ac5473d92f284cef3ffef3c,078fe5054aec4512b716ac5622f36d6b,invoiced,2018-07-15 22:24:11,2018-07-15 22:39:11,2018-07-16 22:39:11,,2018-08-19 22:24:11
ea4a52f92b7146e3a25ddc9c453d33cd,6769511bb342424292d80071d801c464,shipped,2018-07-30 07:36:06,2018-07-30 09:32:06,2018-08-03 09:32:06,,2018-09-05 07:36:06
de6b34b364e54ac8ba9337a9f47ed397,3f40f5eaccdd4a5ab6c4942f70eb54ba,delivered,2018-07-17 02:53:05,2018-07-17 04:41:05,2018-07-22 04:41:05,2018-08-08 04:41:05,2018-07-29 02:53:05
387e9b5708e54557aed1c937b94b8858,6aa1b6a7f6f44fffaa81a6334edae18c,delivered,2018-04-07 00:38:06,2018-04-07 02:03:06,2018-04-10 02:03:06,2018-04-25 02:03:06,2018-05-08 00:38:06
19433b33cb4148af87a6f823f49ad866,810f8d526e7d4219af80f59ddb86ae60,delivered,2018-01-31 02:14:37,2018-01-31 03:56:37,2018-02-05 03:56:37,2018-02-14 03:56:37,2018-02-13 02:14:37
73e1af9820974c33aee346fb3fff6557,dc48b45c528f4ae69143be0121e2ccda,delivered,2017-09-22 22:53:08,2017-09-22 23:09:08,2017-09-27 23:09:08,2017-10-14 23:09:08,2017-11-01 22:53:08
02429bb0ebae48eebc26d13d2fc97b14,1b1afc40a245474aa27089157753820b,approved,2017-08-10 13:34:46,2017-08-10 14:25:46,,,2017-08-28 13:34:46
cd43b4b368fc44bda79ed9055d4a4833,1c1c437699fe4d90a127de63f617612c,delivered,2018-07-25 14:24:59,2018-07-25 16:07:59,2018-07-27 16:07:59,2018-08-10 16:07:59,2018-09-03 14:24:59
4c6f64b41388499d8a6823c48e4f7639,57ad2006fbcc464eadcfbca2464dcd55,delivered,2017-03-19 06:11:26,2017-03-19 07:05:26,2017-03-22 07:05:26,2017-03-28 07:05:26,2017-04-02 06:11:26
69c46aabfcba46dab2840528a9cac32a,d796dbfc4b304b3bb3ae85e556957c72,approved,2017-12-07 22:00:04,2017-12-07 22:38:04,,,2017-12-30 22:00:04
a62c7405608e4ae89e62e8c08293aebe,fef73a4caa644228bf59f9b577752db1,delivered,2017-06-29 22:43:38,2017-06-30 00:18:38,2017-07-03 00:18:38,2017-07-08 00:18:38,2017-07-12 22:43:38
b4566b939a1246fdb3fed99404f556bd,27624694dc3c46bbabebe3652b912481,approved,2018-08-10 07:41:55,2018-08-10 08:12:55,,,2018-08-19 07:41:55
2efea2c44cfe46309b11221560094d49,19282c1d617340e89b841ea0ca057ac6,processing,2018-02-22 19:28:46,2018-02-22 21:20:46,,,2018-04-01 19:28:46
2e582ae986af41f18685235b928b5ae3,9120ab20633d44988ae60c4eb9c0ff7c,shipped,2017-10-15 00:44:07,2017-10-15 01:20:07,2017-10-18 01:20:07,,2017-11-18 00:44:07
52486dcb3465430f98ad6e1ca25dcba1,1b464dceb121498ba85c441b2bf92617,shipped,2017-04-09 00:08:29,2017-04-09 02:04:29,2017-04-13 02:04:29,,2017-04-23 00:08:29
1fb30aad66f34df8bb3f677703040ab2,c133a206d5814ebd9f66a86a81b45405,processing,2017-12-12 04:18:38,2017-12-12 05:23:38,,,2017-12-24 04:18:38
5fc915b374f64a11a5af02e413032581,c3b402f2aa3944ddb15ef49a492c5c40,shipped,2018-07-23 06:38:29,2018-07-23 08:13:29,2018-07-24 08:13:29,,2018-08-04 06:38:29
bdeb618ebe5145bdac201262450fbb92,ef277860724540a4801af9d1558db296,delivered,2018-07-19 23:00:10,2018-07-19 23:19:10,2018-07-22 23:19:10,2018-07-28 23:19:10,2018-08-27 23:00:10
cb0997542d204603b7dd92546950123a,22f15a6944914f4eba7b38af68fc8c92,invoiced,2018-05-05 19:40:56,2018-05-05 21:24:56,2018-05-10 21:24:56,,2018-06-01 19:40:56
569af331f8304b70a1c91a6edcf7e88f,6d651f2d86cf4e0fbfb24405deb3de8f,processing,2017-12-03 14:44:40,2017-12-03 15:06:40,,,2017-12-22 14:44:40
1bf6ee5c16f84cd385ace42f3fba074b,c12584cf9a9f4c71aaf58ed41eb55778,delivered,2018-05-08 19:53:03,2018-05-08 21:23:03,2018-05-09 21:23:03,2018-05-17 21:23:03,2018-05-23 19:53:03
c7d3d7eb60f448c0ada7084db6b870a3,bcd29db89c7f455ab18111ee5bf89292,delivered,2018-06-08 00:06:34,2018-06-08 00:41:34,2018-06-11 00:41:34,2018-06-27 00:41:34,2018-06-24 00:06:34
992a10227eb54135a2d28236bfb63ecd,7c9d155261a849bc895d8ab58d84ca0f,shipped,2018-07-24 18:33:44,2018-07-24 19:46:44,2018-07-27 19:46:44,,2018-08-12 18:33:44
f7a39aa035f6456a9810be4d4251c10b,9c7666a8277e495c8f05817a1455208f,delivered,2018-02-06 00:38:44,2018-02-06 02:37:44,2018-02-08 02:37:44,2018-02-09 02:37:44,2018-03-12 00:38:44
2305ed4954e842cb956624f65f74c456,0658ac55fc7c488e92f47a9400af2047,shipped,2018-04-20 17:54:51,2018-04-20 18:30:51,2018-04-22 18:30:51,,2018-05-23 17:54:51
fdf0db70fb3d474ebf9ced9aa026e57c,43f6a0818af24bad8ea69c4a3e24cf97,delivered,2018-05-06 03:11:03,2018-05-06 04:35:03,2018-05-08 04:35:03,2018-05-20 04:35:03,2018-06-12 03:11:03
35f07d9ba08547aaa006d56dd974a7b8,52fa815daf9c4a958ded4f5455dca1f9,delivered,2017-08-22 02:16:48,2017-08-22 04:13:48,2017-08-24 04:13:48,2017-09-03 04:13:48,2017-09-29 02:16:48
18aa69f8b70b4525a3f78ca78965b8dc,6b636c2198344affb41c709b3d72ce7c,delivered,2018-04-10 08:35:04,2018-04-10 09:30:04,2018-04-15 09:30:04,2018-05-01 09:30:04,2018-05-05 08:35:04
38f82f361b834ac7b3217aea15a6fcd0,5c26e82420f84351b788769b00e3037b,delivered,2018-08-10 09:29:41,2018-08-10 11:16:41,2018-08-13 11:16:41,2018-08-27 11:16:41,2018-09-14 09:29:41
6e7418e6458b4047a2c3aca62c27c9b1,fa81efec65cc4b5f9163b2e4b8c36b29,delivered,2017-03-31 23:01:33,2017-03-31 23:33:33,2017-04-04 23:33:33,2017-04-15 23:33:33,2017-04-14 23:01:33
a7a61aefeabd4bb39f2df0b2188c8ceb,9a9a09ee9acf45e18c3d672072dca98b,shipped,2018-07-02 10:46:29,2018-07-02 11:12:29,2018-07-06 11:12:29,,2018-08-04 10:46:29
e5bb941b5c9c4a8e95ddef5788bdfdee,783ae86d16f24e26a7702f51ac1ce256,delivered,2017-08-14 23:19:57,2017-08-15 00:03:57,2017-08-20 00:03:57,2017-08-27 00:03:57,2017-09-16 23:19:57
65d105e32ef54345b6bb3f44c01a18a2,b235ab1521a74d539cc010d726c968ca,canceled,2017-07-23 04:40:31,2017-07-23 06:16:31,2017-07-26 06:16:31,,2017-08-24 04:40:31
e2f2b81e43ad4c19985e5e13fd230d56,f323958646c04cd593cf2db46fc165a2,shipped,2017-11-06 15:55:29,2017-11-06 16:38:29,2017-11-07 16:38:29,,2017-12-14 15:55:29
3ebfcb563174417e83b9091ba40b38e5,f8d838f944ed40a2b1a095c559b4633a,delivered,2018-05-10 04:51:41,2018-05-10 06:45:41,2018-05-11 06:45:41,2018-05-21 06:45:41,2018-06-14 04:51:41
3cdb5b54f6ac45809955d005eee8e633,0125f067861a465699b8537f9d3f53cb,delivered,2017-05-10 08:26:24,2017-05-10 09:44:24,2017-05-12 09:44:24,2017-05-16 09:44:24,2017-06-07 08:26:24
9b9adac729d748789c3bedaddbdce95b,5e2eaff90e8b4ad4839f336cc7520e0a,canceled,2017-01-16 11:20:02,2017-01-16 13:02:02,2017-01-17 13:02:02,,2017-01-28 11:20:02
35438aa8263e48849a3f98aaac6b55b5,1f435383b5c546ae9cdf1d9ce7a8d16f,delivered,2017-10-01 22:48:58,2017-10-02 00:36:58,2017-10-07 00:36:58,2017-10-10 00:36:58,2017-10-11 22:48:58
e65cca3184c0447c92416d03e114c1a6,6fbcc1f0c4fb4e9fa8cdd50ccab0e83d,processing,2018-02-20 21:56:02,2018-02-20 22:31:02,,,2018-03-24 21:56:02
c2df588993c84ed2823604a65476d81c,969f018f53d946adbf912fb6c5fa713e,delivered,2017-08-14 09:29:12,2017-08-14 11:21:12,2017-08-16 11:21:12,2017-08-28 11:21:12,2017-09-11 09:29:12
4691310b0fa9469ab4fdacdd5e2e742f,be55db501a5947efa33bd1d8e0442766,canceled,2018-07-24 14:20:35,2018-07-24 15:01:35,2018-07-25 15:01:35,,2018-08-01 14:20:35
a09a6d938c9143c4844bb8c97268d99b,f70f6e6afd1c4d33add4d5808fec5ba6,delivered,2017-03-21 15:07:29,2017-03-21 16:21:29,2017-03-25 16:21:29,2017-04-10 16:21:29,2017-03-30 15:07:29
cfda60c3751a472aa1e817506fc3357c,b4f8ecea1e494feabf0a99a027eebca2,shipped,2017-01-19 19:56:51,2017-01-19 20:35:51,2017-01-21 20:35:51,,2017-02-12 19:56:51
e60d91fe8c734e1c8976c1419448d7e3,e02c81f540424398ba7182cb97e34963,delivered,2018-05-24 23:13:45,2018-05-25 00:14:45,2018-05-27 00:14:45,2018-06-05 00:14:45,2018-06-05 23:13:45
6c884e16f6db45259373d35e0e278181,6aa29a1491674cdc8b647e75cf811817,shipped,2018-07-15 21:09:34,2018-07-15 22:49:34,2018-07-19 22:49:34,,2018-07-22 21:09:34
4540a88ecb964815a309fd76b6ce3045,2f7000400ed14de6a4cbbea5342fd5e1,delivered,2018-04-15 19:37:43,2018-04-15 20:06:43,2018-04-16 20:06:43,2018-05-05 20:06:43,2018-05-17 19:37:43
d9537ec748a1400cab6cb3f1a75b0d66,4657c3b87321419fbb5525828b4a26c8,shipped,2017-08-31 11:38:16,2017-08-31 13:28:16,2017-09-03 13:28:16,,2017-10-09 11:38:16
8e198c535c084982a0e9e35ae648ddc9,03f7fd13854e47669a993d92b016f969,approved,2017-08-01 20:39:26,2017-08-01 21:47:26,,,2017-08-24 20:39:26
986f802eb3904409835b97afb7becccd,4f06b78729644485aae4ea023d70e20f,delivered,2018-01-02 03:32:22,2018-01-02 04:30:22,2018-01-05 04:30:22,2018-01-19 04:30:22,2018-01-14 03:32:22
55f8c82289d84321994c9266000970ab,afeddd78d18046c58dc53bfc686ca1d1,delivered,2018-03-12 17:43:41,2018-03-12 18:28:41,2018-03-16 18:28:41,2018-03-26 18:28:41,2018-04-20 17:43:41
27f87f541e2f4adb9c05b39987d0b2f1,0cf1badb6b5a48b680b68a143f64674e,delivered,2018-01-22 01:24:06,2018-01-22 03:07:06,2018-01-26 03:07:06,2018-02-07 03:07:06,2018-02-04 01:24:06
01956932eec4402daada149d171b9d20,a086d776f1f54306a737f847a3614b66,delivered,2017-01-20 08:01:05,2017-01-20 09:01:05,2017-01-22 09:01:05,2017-02-06 09:01:05,2017-02-19 08:01:05
5a8b45e17ebc4d01b57d5d4ba154baa9,90e0e359a9a642d69242ca6c464ad719,delivered,2018-05-15 07:00:23,2018-05-15 07:49:23,2018-05-18 07:49:23,2018-05-23 07:49:23,2018-05-27 07:00:23
5e58fe5361404b6ba0f53c79a5d57225,f17bfd7f9c004a3793da15ae293902a6,delivered,2017-06-11 07:28:10,2017-06-11 09:28:10,2017-06-15 09:28:10,2017-07-04 09:28:10,2017-07-03 07:28:10
e0212a94cd89410f9d1972f7831de929,70ead0e0babd4f9da8b65801a2287f50,delivered,2018-04-24 20:10:40,2018-04-24 22:07:40,2018-04-28 22:07:40,2018-05-15 22:07:40,2018-05-15 20:10:40
ea9b555ed32041edabb694e455374182,d7f4919a72ea4817a42bfb474c4d9eb9,delivered,2017-07-15 18:03:54,2017-07-15 19:05:54,2017-07-18 19:05:54,2017-07-29 19:05:54,2017-07-31 18:03:54
cb61ea4cc72e44a8b08465b25c58d09b,39ce6086c50c48d4980e65ad32685c48,canceled,2018-04-11 01:08:16,2018-04-11 02:10:16,2018-04-12 02:10:16,,2018-05-01 01:08:16
c141d84d66ad47719362c51ec49acc2b,08aedd57e55c4355b59e1e6de134a6ad,delivered,2018-02-28 18:30:40,2018-02-28 19:43:40,2018-03-03 19:43:40,2018-03-11 19:43:40,2018-03-27 18:30:40
3357ce4768f94d5789686c564cfef64c,a8d5e7b69e0e48d499dd10c1d2cb487c,shipped,2018-02-04 13:41:27,2018-02-04 15:02:27,2018-02-05 15:02:27,,2018-03-10 13:41:27
1d4ab4e600af4e92bcd372f83eac3a86,9f93f39a2ad44d0bb3873f9417d851af,shipped,2017-04-09 20:43:02,2017-04-09 22:29:02,2017-04-10 22:29:02,,2017-05-19 20:43:02
35cf1b10aded45d2a48d264a879cbd30,407e3ac105f54381841910e25ae640db,delivered,2017-06-03 07:11:56,2017-06-03 08:17:56,2017-06-04 08:17:56,2017-06-06 08:17:56,2017-07-07 07:11:56
a1b8732d37024d22a6dadbe0e34543b8,57e35c6b92d14418a591e973c933cd11,delivered,2018-01-14 09:56:34,2018-01-14 10:23:34,2018-01-19 10:23:34,2018-02-02 10:23:34,2018-02-15 09:56:34
9ea8625353b046a08ddb597fa659fe32,34b4eb6c13024094b428e92ce0869770,shipped,2017-12-05 05:55:27,2017-12-05 06:42:27,2017-12-08 06:42:27,,2018-01-01 05:55:27
68f331afdfed4d0a8fb3f6f98e26250e,7d1a34a4f17f447985b82fc79e258d51,delivered,2018-03-14 22:11:14,2018-03-14 23:44:14,2018-03-16 23:44:14,2018-03-21 23:44:14,2018-04-08 22:11:14
eaa0ed4dbea5413ea89cbfce94ae54d7,a30e3cdc58be4a9aafb7eb1f9a58d144,delivered,2018-04-22 21:47:10,2018-04-22 23:28:10,2018-04-25 23:28:10,2018-05-12 23:28:10,2018-05-15 21:47:10
3abf054e3ed4441a9373865545f66da0,1f57b2546e42479cbdefc4ed48a5b214,shipped,2017-09-14 10:56:54,2017-09-14 12:41:54,2017-09-16 12:41:54,,2017-10-24 10:56:54
b12f5dd8267c4ee69348d12c8fe20457,98fe1d2d669244eeaf1a51ddc09055f7,delivered,2017-01-08 15:04:48,2017-01-08 15:54:48,2017-01-12 15:54:48,2017-01-18 15:54:48,2017-01-24 15:04:48
09342206d0d0475fa91a0e994437f04e,f5683d7884fe43889d781eeb237dcc5c,delivered,2017-08-31 05:07:42,2017-08-31 06:46:42,2017-09-02 06:46:42,2017-09-09 06:46:42,2017-09-13 05:07:42
5d3c4442e2d34665bc415946033f0475,07f03cd54997448c82875979dbf9b240,delivered,2017-03-15 13:36:27,2017-03-15 13:53:27,2017-03-20 13:53:27,2017-04-04 13:53:27,2017-04-01 13:36:27
03198f3361cb4ec8afb32dd9eb722f23,2f2981cecc0b4d73b49e4e8972a8c34b,delivered,2017-06-25 13:29:43,2017-06-25 14:23:43,2017-06-26 14:23:43,2017-07-03 14:23:43,2017-07-19 13:29:43
599ac1fa63734f77a272cf4a64579dfb,91d4560954aa41a7808cbd4d692c5276,invoiced,2018-03-30 23:16:49,2018-03-31 00:59:49,2018-04-03 00:59:49,,2018-05-01 23:16:49
920856c6aebe461097fdae6d102443ba,ca7bff8f7c0d49e6bd744af6709bbe33,delivered,2018-02-25 05:17:15,2018-02-25 06:49:15,2018-02-27 06:49:15,2018-03-02 06:49:15,2018-03-13 05:17:15
c48d42a067af4e9d9539914651ac1a8e,2541bc3de9a049aa931d432b35684985,delivered,2017-08-06 11:18:31,2017-08-06 11:50:31,2017-08-09 11:50:31,2017-08-28 11:50:31,2017-08-19 11:18:31
90ab6baaf9664244afd433379182e280,c1963c740cf9489fa9570b0091d97c45,approved,2018-04-02 04:23:00,2018-04-02 05:55:00,,,2018-04-26 04:23:00
bd7ed6bfb425490e82cfff3dce948324,6a6bdd33ff274a62a83162bbf24ccf89,delivered,2017-06-12 13:45:35,2017-06-12 14:16:35,2017-06-13 14:16:35,2017-06-21 14:16:35,2017-07-02 13:45:35
00f64f82dd4a4a30867d0a9c761a2cb2,2b2eff8830664afbb25394b7ebfc50ff,delivered,2017-04-22 07:55:37,2017-04-22 08:26:37,2017-04-26 08:26:37,2017-04-27 08:26:37,2017-05-19 07:55:37
49389c251eb64653b35f856e4701786c,589962e9f01343caa55557230ee73869,delivered,2017-04-17 09:23:51,2017-04-17 10:38:51,2017-04-21 10:38:51,2017-05-05 10:38:51,2017-05-24 09:23:51
259572c54bb84d348ea6defe26f5c679,c13cfe14fb674f7f862e0e2e39065afb,delivered,2018-08-14 07:33:55,2018-08-14 07:58:55,2018-08-16 07:58:55,2018-09-03 07:58:55,2018-09-15 07:33:55
3564abdf08c14f87839ea86b00b2ab44,9b6d7215969d447597ed1d52a276fec0,delivered,2018-07-03 13:21:12,2018-07-03 14:31:12,2018-07-06 14:31:12,2018-07-16 14:31:12,2018-08-12 13:21:12
1b58ad30a38d4f599b737d9550713d1b,875766eb5d7142caac85421349636009,shipped,2018-04-16 05:07:10,2018-04-16 07:04:10,2018-04-18 07:04:10,,2018-05-10 05:07:10
8a9879c529944d199372000c38b1caf8,afb1e7f0b7ba4050bed2001e120f65df,delivered,2018-03-12 08:12:49,2018-03-12 09:18:49,2018-03-16 09:18:49,2018-03-25 09:18:49,2018-03-26 08:12:49
82126a56c93941019a4b2425d5bad269,d7a9063a14514329bac4ab0e0233eeaf,processing,2018-05-22 11:52:41,2018-05-22 12:46:41,,,2018-06-21 11:52:41
